transaction_id,amount,timestamp,merchant_category,location,user_id
ATM-000046,500.96,2025-11-06T19:39:08.060835,atm_withdrawal,ATM-Atlanta,USR-ATM-237
ATM-000047,200.72,2025-08-24T11:26:26.336897,atm_withdrawal,ATM-Phoenix,USR-ATM-314
ATM-000048,300.1,2025-05-28T08:15:23.516478,atm_withdrawal,ATM-Atlanta,USR-ATM-339
ATM-000049,200.24,2025-06-09T10:18:23.259278,atm_withdrawal,ATM-Seattle,USR-ATM-253
ATM-000050,200,2025-10-05T21:21:18.963445,atm_withdrawal,ATM-San Diego,USR-ATM-108
ATM-000051,60,2025-05-11T22:44:41.677888,atm_withdrawal,ATM-Austin,USR-ATM-103
ATM-000052,20,2025-09-27T01:57:45.303323,atm_withdrawal,ATM-Miami,USR-ATM-169
ATM-000053,200,2025-10-07T11:47:46.741545,atm_withdrawal,ATM-Seattle,USR-ATM-377
ATM-000054,300,2025-06-19T07:14:03.263002,atm_withdrawal,ATM-Houston,USR-ATM-165
ATM-000055,40.9,2025-05-20T15:35:30.530667,atm_withdrawal,ATM-Chicago,USR-ATM-203
ATM-000056,500,2025-09-16T21:16:53.892865,atm_withdrawal,ATM-Austin,USR-ATM-044
ATM-000057,200.5,2025-11-16T01:42:59.877264,atm_withdrawal,ATM-Seattle,USR-ATM-344
ATM-000058,40,2025-09-03T06:34:09.824376,atm_withdrawal,ATM-Austin,USR-ATM-218
ATM-000059,40,2025-10-05T19:14:07.631710,atm_withdrawal,ATM-Atlanta,USR-ATM-105
ATM-000060,60.02,2025-07-08T21:14:41.062617,atm_withdrawal,ATM-San Diego,USR-ATM-263
ATM-000061,80.36,2025-05-13T23:04:30.309637,atm_withdrawal,ATM-Miami,USR-ATM-056
ATM-000062,200,2025-08-05T06:46:53.991691,atm_withdrawal,ATM-Phoenix,USR-ATM-312
ATM-000063,300,2025-10-04T23:23:30.704685,atm_withdrawal,ATM-Philadelphia,USR-ATM-111
ATM-000064,500,2025-10-07T21:40:55.971334,atm_withdrawal,ATM-Seattle,USR-ATM-356
ATM-000065,80,2025-10-02T05:50:37.343892,atm_withdrawal,ATM-Denver,USR-ATM-324
ATM-000066,40,2025-09-17T17:34:37.526110,atm_withdrawal,ATM-Chicago,USR-ATM-017
ATM-000067,40,2025-05-27T04:45:38.158783,atm_withdrawal,ATM-Boston,USR-ATM-299
ATM-000068,200,2025-09-23T14:17:23.662577,atm_withdrawal,ATM-Boston,USR-ATM-141
ATM-000069,100.95,2025-08-12T12:27:22.385699,atm_withdrawal,ATM-San Antonio,USR-ATM-254
ATM-000070,100,2025-07-10T06:51:24.827409,atm_withdrawal,ATM-Dallas,USR-ATM-129
ATM-000071,40,2025-11-08T17:08:15.885735,atm_withdrawal,ATM-Dallas,USR-ATM-391
ATM-000072,200,2025-06-14T11:41:09.512172,atm_withdrawal,ATM-Seattle,USR-ATM-277
ATM-000073,20,2025-10-17T07:08:24.584828,atm_withdrawal,ATM-San Antonio,USR-ATM-279
ATM-000074,100,2025-07-12T15:55:52.265513,atm_withdrawal,ATM-Boston,USR-ATM-057
ATM-000075,80.78,2025-10-28T10:54:06.490528,atm_withdrawal,ATM-Denver,USR-ATM-119
ATM-000076,40,2025-06-18T13:19:16.790277,atm_withdrawal,ATM-Philadelphia,USR-ATM-388
ATM-000077,500.23,2025-06-08T03:51:17.504402,atm_withdrawal,ATM-Chicago,USR-ATM-049
ATM-000078,300,2025-07-27T22:41:53.041963,atm_withdrawal,ATM-Miami,USR-ATM-116
ATM-000079,500.06,2025-06-18T20:29:03.888411,atm_withdrawal,ATM-Los Angeles,USR-ATM-152
ATM-000080,60,2025-09-30T00:03:36.171053,atm_withdrawal,ATM-Denver,USR-ATM-389
ATM-000081,20,2025-07-04T02:25:26.271457,atm_withdrawal,ATM-Seattle,USR-ATM-379
ATM-000082,500,2025-10-03T07:00:33.574292,atm_withdrawal,ATM-New York,USR-ATM-301
ATM-000083,60,2025-05-02T10:01:01.912653,atm_withdrawal,ATM-Los Angeles,USR-ATM-055
ATM-000084,100,2025-07-05T22:07:13.140645,atm_withdrawal,ATM-San Diego,USR-ATM-261
ATM-000085,40,2025-05-04T14:43:10.308103,atm_withdrawal,ATM-Boston,USR-ATM-090
ATM-000086,40,2025-09-11T01:43:20.007151,atm_withdrawal,ATM-New York,USR-ATM-027
ATM-000087,500.98,2025-11-08T19:03:49.145730,atm_withdrawal,ATM-Austin,USR-ATM-297
ATM-000088,20,2025-07-04T15:17:57.443757,atm_withdrawal,ATM-Phoenix,USR-ATM-031
ATM-000089,300,2025-06-26T05:38:55.830729,atm_withdrawal,ATM-Miami,USR-ATM-291
ATM-000090,20.24,2025-11-07T09:09:26.809339,atm_withdrawal,ATM-Dallas,USR-ATM-318
ATM-000091,500.02,2025-06-03T01:01:28.719518,atm_withdrawal,ATM-Boston,USR-ATM-177
ATM-000092,80.27,2025-11-12T03:15:02.629701,atm_withdrawal,ATM-Miami,USR-ATM-177
ATM-000093,80,2025-09-03T20:28:22.737853,atm_withdrawal,ATM-Atlanta,USR-ATM-290
ATM-000094,100,2025-07-01T23:52:22.104267,atm_withdrawal,ATM-Philadelphia,USR-ATM-040
ATM-000095,60,2025-06-10T11:34:12.840138,atm_withdrawal,ATM-Atlanta,USR-ATM-025
ATM-000096,80,2025-08-23T08:27:16.609478,atm_withdrawal,ATM-Austin,USR-ATM-284
ATM-000097,40,2025-09-24T16:53:40.863170,atm_withdrawal,ATM-New York,USR-ATM-302
ATM-000098,20.71,2025-08-12T03:48:34.399039,atm_withdrawal,ATM-Phoenix,USR-ATM-256
ATM-000099,60,2025-05-17T10:21:00.762709,atm_withdrawal,ATM-Chicago,USR-ATM-343
ATM-000100,20.03,2025-08-05T15:09:20.199295,atm_withdrawal,ATM-Denver,USR-ATM-225
ATM-000101,20,2025-05-08T15:00:23.454969,atm_withdrawal,ATM-Seattle,USR-ATM-051
ATM-000102,200,2025-09-19T12:38:32.732285,atm_withdrawal,ATM-Austin,USR-ATM-391
ATM-000103,200,2025-11-05T15:05:32.060337,atm_withdrawal,ATM-Miami,USR-ATM-089
ATM-000104,300.19,2025-05-03T08:56:34.298918,atm_withdrawal,ATM-Atlanta,USR-ATM-048
ATM-000105,80,2025-11-09T00:21:24.173625,atm_withdrawal,ATM-Atlanta,USR-ATM-152
ATM-000106,80,2025-10-03T06:22:05.759090,atm_withdrawal,ATM-Houston,USR-ATM-228
ATM-000107,200,2025-10-20T23:03:16.851685,atm_withdrawal,ATM-Austin,USR-ATM-347
ATM-000108,200,2025-10-25T06:53:52.676389,atm_withdrawal,ATM-Seattle,USR-ATM-035
ATM-000109,20.6,2025-08-21T04:03:49.685250,atm_withdrawal,ATM-Houston,USR-ATM-124
ATM-000110,500,2025-05-13T11:18:56.978544,atm_withdrawal,ATM-Miami,USR-ATM-318
ATM-000111,80,2025-05-27T21:57:20.330824,atm_withdrawal,ATM-Denver,USR-ATM-115
ATM-000112,500,2025-09-04T06:21:39.379425,atm_withdrawal,ATM-Phoenix,USR-ATM-387
ATM-000113,200,2025-06-13T04:05:36.892174,atm_withdrawal,ATM-San Diego,USR-ATM-106
ATM-000114,80.83,2025-11-07T03:00:09.455799,atm_withdrawal,ATM-Philadelphia,USR-ATM-397
ATM-000115,200.29,2025-06-06T02:49:50.798252,atm_withdrawal,ATM-Philadelphia,USR-ATM-075
ATM-000116,40,2025-09-02T20:25:11.990237,atm_withdrawal,ATM-Los Angeles,USR-ATM-202
ATM-000117,500,2025-07-23T08:26:04.990219,atm_withdrawal,ATM-Philadelphia,USR-ATM-185
ATM-000118,40,2025-05-12T00:05:07.361696,atm_withdrawal,ATM-San Antonio,USR-ATM-070
ATM-000119,300,2025-10-30T08:20:50.502640,atm_withdrawal,ATM-Boston,USR-ATM-303
ATM-000120,40.03,2025-06-23T11:07:57.072516,atm_withdrawal,ATM-Denver,USR-ATM-071
ATM-000121,20,2025-05-09T06:48:40.345454,atm_withdrawal,ATM-Boston,USR-ATM-367
ATM-000122,80,2025-07-12T05:16:37.693197,atm_withdrawal,ATM-Seattle,USR-ATM-001
ATM-000123,40,2025-11-14T08:14:01.911018,atm_withdrawal,ATM-Denver,USR-ATM-241
ATM-000124,40,2025-07-11T20:42:21.401117,atm_withdrawal,ATM-Phoenix,USR-ATM-073
ATM-000125,100,2025-08-14T21:25:02.611018,atm_withdrawal,ATM-Denver,USR-ATM-139
ATM-000126,500,2025-05-08T19:49:30.070845,atm_withdrawal,ATM-San Diego,USR-ATM-255
ATM-000127,20,2025-10-24T03:12:14.772997,atm_withdrawal,ATM-Miami,USR-ATM-164
ATM-000128,40.77,2025-06-05T08:17:02.510892,atm_withdrawal,ATM-Atlanta,USR-ATM-184
ATM-000129,20.64,2025-07-01T11:03:21.606609,atm_withdrawal,ATM-Chicago,USR-ATM-263
ATM-000130,60.7,2025-05-08T16:07:35.115231,atm_withdrawal,ATM-Phoenix,USR-ATM-225
ATM-000131,20.98,2025-07-17T04:51:49.222475,atm_withdrawal,ATM-Philadelphia,USR-ATM-004
ATM-000132,500,2025-11-27T12:00:39.970204,atm_withdrawal,ATM-Atlanta,USR-ATM-109
ATM-000133,300.95,2025-11-04T00:16:19.705465,atm_withdrawal,ATM-Denver,USR-ATM-341
ATM-000134,100.8,2025-08-28T10:37:05.407165,atm_withdrawal,ATM-Houston,USR-ATM-154
ATM-000135,40,2025-10-11T22:12:19.137595,atm_withdrawal,ATM-New York,USR-ATM-165
ATM-000136,60.83,2025-08-07T05:42:05.052081,atm_withdrawal,ATM-Miami,USR-ATM-367
ATM-000137,200,2025-05-23T00:04:18.992549,atm_withdrawal,ATM-Seattle,USR-ATM-053
ATM-000138,40,2025-11-15T15:51:04.729189,atm_withdrawal,ATM-Miami,USR-ATM-152
ATM-000139,200,2025-11-08T09:17:50.854653,atm_withdrawal,ATM-Houston,USR-ATM-079
ATM-000140,60.37,2025-09-09T18:41:17.275918,atm_withdrawal,ATM-Austin,USR-ATM-294
ATM-000141,60.2,2025-10-26T07:28:00.825704,atm_withdrawal,ATM-Dallas,USR-ATM-364
ATM-000142,300,2025-07-07T08:25:50.521432,atm_withdrawal,ATM-Miami,USR-ATM-341
ATM-000143,40,2025-06-01T01:29:53.682065,atm_withdrawal,ATM-Austin,USR-ATM-314
ATM-000144,300,2025-07-03T00:01:40.704067,atm_withdrawal,ATM-Chicago,USR-ATM-171
ATM-000145,300,2025-06-04T05:54:20.142108,atm_withdrawal,ATM-Boston,USR-ATM-146
ATM-000146,500,2025-07-07T21:57:01.571131,atm_withdrawal,ATM-New York,USR-ATM-308
ATM-000147,20,2025-10-07T12:00:25.731654,atm_withdrawal,ATM-Philadelphia,USR-ATM-245
ATM-000148,300,2025-08-09T05:45:22.546631,atm_withdrawal,ATM-Miami,USR-ATM-057
ATM-000149,60,2025-10-31T17:09:06.970643,atm_withdrawal,ATM-Austin,USR-ATM-109
ATM-000150,60,2025-11-21T19:44:20.140224,atm_withdrawal,ATM-Chicago,USR-ATM-051
ATM-000151,60.04,2025-06-28T09:16:53.875706,atm_withdrawal,ATM-Dallas,USR-ATM-189
ATM-000152,80.45,2025-11-11T11:20:27.162064,atm_withdrawal,ATM-San Antonio,USR-ATM-328
ATM-000153,500.63,2025-06-25T06:50:28.144009,atm_withdrawal,ATM-Miami,USR-ATM-177
ATM-000154,100.76,2025-09-13T22:05:56.182838,atm_withdrawal,ATM-Phoenix,USR-ATM-190
ATM-000155,80,2025-06-24T13:09:32.139781,atm_withdrawal,ATM-San Diego,USR-ATM-307
ATM-000156,500.66,2025-06-10T06:08:18.850336,atm_withdrawal,ATM-San Antonio,USR-ATM-185
ATM-000157,200.52,2025-07-06T22:28:04.207928,atm_withdrawal,ATM-Boston,USR-ATM-288
ATM-000158,200.63,2025-06-24T12:11:43.645086,atm_withdrawal,ATM-New York,USR-ATM-045
ATM-000159,60.68,2025-11-21T21:09:38.411557,atm_withdrawal,ATM-New York,USR-ATM-380
ATM-000160,500,2025-08-24T08:50:29.514156,atm_withdrawal,ATM-Boston,USR-ATM-105
ATM-000161,100,2025-05-10T10:59:45.844314,atm_withdrawal,ATM-Austin,USR-ATM-146
ATM-000162,40.18,2025-06-27T12:23:26.641675,atm_withdrawal,ATM-San Diego,USR-ATM-070
ATM-000163,300.8,2025-07-19T13:26:39.301281,atm_withdrawal,ATM-Chicago,USR-ATM-265
ATM-000164,80,2025-11-02T00:22:01.928513,atm_withdrawal,ATM-Seattle,USR-ATM-268
ATM-000165,60,2025-08-13T18:07:33.241552,atm_withdrawal,ATM-Chicago,USR-ATM-101
ATM-000166,100,2025-05-14T19:25:37.722168,atm_withdrawal,ATM-Boston,USR-ATM-002
ATM-000167,100,2025-10-15T18:47:21.340735,atm_withdrawal,ATM-Chicago,USR-ATM-109
ATM-000168,200,2025-05-29T16:29:13.717374,atm_withdrawal,ATM-Houston,USR-ATM-078
ATM-000169,300,2025-05-21T00:30:02.219918,atm_withdrawal,ATM-Houston,USR-ATM-194
ATM-000170,20,2025-05-04T09:30:17.959985,atm_withdrawal,ATM-Dallas,USR-ATM-083
ATM-000171,80.75,2025-09-03T08:25:03.320673,atm_withdrawal,ATM-Seattle,USR-ATM-134
ATM-000172,80,2025-10-17T17:23:29.018433,atm_withdrawal,ATM-Dallas,USR-ATM-226
ATM-000173,20,2025-07-14T13:25:26.859479,atm_withdrawal,ATM-Dallas,USR-ATM-189
ATM-000174,500,2025-07-20T13:15:53.368662,atm_withdrawal,ATM-Houston,USR-ATM-324
ATM-000175,60,2025-09-29T13:33:44.720242,atm_withdrawal,ATM-Austin,USR-ATM-012
ATM-000176,40,2025-08-01T03:58:04.641435,atm_withdrawal,ATM-Philadelphia,USR-ATM-113
ATM-000177,300,2025-08-16T00:12:46.621653,atm_withdrawal,ATM-San Antonio,USR-ATM-381
ATM-000178,500.23,2025-10-24T02:09:32.908681,atm_withdrawal,ATM-San Antonio,USR-ATM-160
ATM-000179,40,2025-09-06T12:42:49.475448,atm_withdrawal,ATM-Denver,USR-ATM-347
ATM-000180,100,2025-11-19T22:25:21.784248,atm_withdrawal,ATM-Chicago,USR-ATM-192
ATM-000181,60,2025-08-18T04:52:50.053465,atm_withdrawal,ATM-Miami,USR-ATM-185
ATM-000182,100,2025-09-21T08:09:00.411627,atm_withdrawal,ATM-Seattle,USR-ATM-124
ATM-000183,200,2025-10-13T03:56:29.301000,atm_withdrawal,ATM-Seattle,USR-ATM-361
ATM-000184,20,2025-11-09T02:06:59.273531,atm_withdrawal,ATM-San Diego,USR-ATM-071
ATM-000185,40,2025-07-04T22:32:19.429109,atm_withdrawal,ATM-Austin,USR-ATM-325
ATM-000186,20,2025-09-15T00:02:11.834523,atm_withdrawal,ATM-New York,USR-ATM-064
ATM-000187,40,2025-10-18T01:37:15.149279,atm_withdrawal,ATM-Philadelphia,USR-ATM-055
ATM-000188,300,2025-05-12T00:56:56.744922,atm_withdrawal,ATM-Dallas,USR-ATM-122
ATM-000189,20,2025-05-31T17:51:26.150024,atm_withdrawal,ATM-Miami,USR-ATM-205
ATM-000190,500,2025-08-29T11:29:35.294366,atm_withdrawal,ATM-Phoenix,USR-ATM-180
ATM-000191,300,2025-09-26T14:30:48.497141,atm_withdrawal,ATM-Denver,USR-ATM-103
ATM-000192,200,2025-08-17T08:43:01.424518,atm_withdrawal,ATM-Atlanta,USR-ATM-371
ATM-000193,40,2025-11-28T02:18:31.701171,atm_withdrawal,ATM-Seattle,USR-ATM-381
ATM-000194,100,2025-09-09T12:01:28.431626,atm_withdrawal,ATM-Los Angeles,USR-ATM-135
ATM-000195,80,2025-05-12T02:44:22.351244,atm_withdrawal,ATM-Houston,USR-ATM-372
ATM-000196,100.03,2025-09-30T00:19:16.672926,atm_withdrawal,ATM-Phoenix,USR-ATM-088
ATM-000197,40,2025-09-15T15:16:37.906805,atm_withdrawal,ATM-San Diego,USR-ATM-087
ATM-000198,500.87,2025-11-05T01:05:31.055421,atm_withdrawal,ATM-San Antonio,USR-ATM-382
ATM-000199,40,2025-05-06T04:02:43.802993,atm_withdrawal,ATM-New York,USR-ATM-031
ATM-000200,80.11,2025-07-15T19:10:30.752207,atm_withdrawal,ATM-Boston,USR-ATM-166
ATM-000201,20,2025-05-25T23:41:23.919587,atm_withdrawal,ATM-Philadelphia,USR-ATM-090
ATM-000202,60,2025-05-17T19:27:57.038400,atm_withdrawal,ATM-New York,USR-ATM-044
ATM-000203,60,2025-06-29T02:09:11.245046,atm_withdrawal,ATM-Atlanta,USR-ATM-003
ATM-000204,200.4,2025-07-13T17:52:29.075954,atm_withdrawal,ATM-Chicago,USR-ATM-339
ATM-000205,80.04,2025-07-21T13:59:55.632395,atm_withdrawal,ATM-Boston,USR-ATM-260
ATM-000206,60,2025-11-12T13:54:55.449194,atm_withdrawal,ATM-Boston,USR-ATM-189
ATM-000207,20,2025-11-21T14:13:59.732429,atm_withdrawal,ATM-New York,USR-ATM-250
ATM-000208,300,2025-05-23T14:02:56.542347,atm_withdrawal,ATM-Phoenix,USR-ATM-144
ATM-000209,200,2025-06-11T04:05:33.696064,atm_withdrawal,ATM-Austin,USR-ATM-362
ATM-000210,40.17,2025-05-08T02:30:33.389048,atm_withdrawal,ATM-Miami,USR-ATM-050
ATM-000211,80,2025-07-27T12:24:03.131840,atm_withdrawal,ATM-San Diego,USR-ATM-101
ATM-000212,300.9,2025-11-07T05:47:44.977794,atm_withdrawal,ATM-Denver,USR-ATM-271
ATM-000213,100,2025-05-16T21:47:28.804005,atm_withdrawal,ATM-New York,USR-ATM-251
ATM-000214,60.71,2025-05-05T21:13:51.286857,atm_withdrawal,ATM-Atlanta,USR-ATM-158
ATM-000215,40,2025-07-11T23:54:54.037921,atm_withdrawal,ATM-San Antonio,USR-ATM-010
ATM-000216,500,2025-11-08T11:33:56.726499,atm_withdrawal,ATM-San Diego,USR-ATM-270
ATM-000217,60,2025-08-27T00:25:19.697409,atm_withdrawal,ATM-Austin,USR-ATM-277
ATM-000218,100.46,2025-07-28T18:34:51.257856,atm_withdrawal,ATM-Philadelphia,USR-ATM-292
ATM-000219,200,2025-09-20T05:51:47.512385,atm_withdrawal,ATM-Atlanta,USR-ATM-009
ATM-000220,200,2025-09-14T12:39:38.133157,atm_withdrawal,ATM-Atlanta,USR-ATM-239
ATM-000221,200,2025-06-18T15:17:41.258929,atm_withdrawal,ATM-Miami,USR-ATM-233
ATM-000222,80,2025-08-21T19:04:22.385954,atm_withdrawal,ATM-Atlanta,USR-ATM-310
ATM-000223,80,2025-09-17T20:07:14.005070,atm_withdrawal,ATM-Denver,USR-ATM-356
ATM-000224,80,2025-11-01T01:55:29.804651,atm_withdrawal,ATM-New York,USR-ATM-005
ATM-000225,500,2025-05-18T11:11:06.740941,atm_withdrawal,ATM-Atlanta,USR-ATM-093
ATM-000226,200.81,2025-08-14T14:45:12.104100,atm_withdrawal,ATM-Boston,USR-ATM-097
ATM-000227,100.71,2025-08-31T01:32:30.283511,atm_withdrawal,ATM-Houston,USR-ATM-293
ATM-000228,40,2025-09-06T14:54:33.638102,atm_withdrawal,ATM-Los Angeles,USR-ATM-044
ATM-000229,60,2025-08-18T22:48:11.817480,atm_withdrawal,ATM-New York,USR-ATM-230
ATM-000230,500.61,2025-05-29T11:49:02.216880,atm_withdrawal,ATM-Dallas,USR-ATM-211
ATM-000231,500.23,2025-09-01T20:10:49.728502,atm_withdrawal,ATM-Phoenix,USR-ATM-104
ATM-000232,80.66,2025-07-12T17:26:58.887342,atm_withdrawal,ATM-Miami,USR-ATM-391
ATM-000233,500,2025-05-05T20:54:01.795316,atm_withdrawal,ATM-Austin,USR-ATM-115
ATM-000234,300,2025-10-23T22:29:37.516967,atm_withdrawal,ATM-Phoenix,USR-ATM-136
ATM-000235,500.61,2025-07-02T17:25:30.289078,atm_withdrawal,ATM-Houston,USR-ATM-058
ATM-000236,80.88,2025-09-22T21:35:04.045753,atm_withdrawal,ATM-Denver,USR-ATM-395
ATM-000237,20,2025-07-22T02:34:49.004773,atm_withdrawal,ATM-Chicago,USR-ATM-208
ATM-000238,300,2025-10-15T02:59:13.839431,atm_withdrawal,ATM-Miami,USR-ATM-046
ATM-000239,500,2025-09-14T07:09:32.918837,atm_withdrawal,ATM-Houston,USR-ATM-067
ATM-000240,80,2025-06-09T02:29:27.154366,atm_withdrawal,ATM-Boston,USR-ATM-084
ATM-000241,80,2025-09-24T11:09:22.186894,atm_withdrawal,ATM-Denver,USR-ATM-126
ATM-000242,20,2025-08-16T01:46:19.146703,atm_withdrawal,ATM-San Diego,USR-ATM-265
ATM-000243,20,2025-08-02T05:03:18.196001,atm_withdrawal,ATM-Dallas,USR-ATM-080
ATM-000244,80,2025-09-25T22:15:04.023726,atm_withdrawal,ATM-Boston,USR-ATM-115
ATM-000245,80,2025-05-31T22:37:02.428643,atm_withdrawal,ATM-New York,USR-ATM-369
ATM-000246,40,2025-10-08T20:47:52.893704,atm_withdrawal,ATM-Atlanta,USR-ATM-273
ATM-000247,40,2025-08-02T16:43:29.553880,atm_withdrawal,ATM-Philadelphia,USR-ATM-312
ATM-000248,200.52,2025-09-03T23:08:32.391221,atm_withdrawal,ATM-Miami,USR-ATM-368
ATM-000249,300,2025-10-14T20:38:42.520793,atm_withdrawal,ATM-Los Angeles,USR-ATM-372
ATM-000250,40.55,2025-10-03T16:36:48.987161,atm_withdrawal,ATM-Philadelphia,USR-ATM-025
ATM-000251,40,2025-07-19T04:14:54.525973,atm_withdrawal,ATM-Miami,USR-ATM-189
ATM-000252,40.94,2025-09-10T19:05:42.373031,atm_withdrawal,ATM-New York,USR-ATM-113
ATM-000253,80,2025-05-20T19:18:01.077196,atm_withdrawal,ATM-Phoenix,USR-ATM-370
ATM-000254,300.65,2025-09-16T12:26:19.387831,atm_withdrawal,ATM-Houston,USR-ATM-018
ATM-000255,20,2025-09-23T03:52:55.771360,atm_withdrawal,ATM-San Diego,USR-ATM-144
ATM-000256,500.13,2025-06-04T17:01:17.848173,atm_withdrawal,ATM-Phoenix,USR-ATM-275
ATM-000257,300,2025-11-26T00:29:59.279354,atm_withdrawal,ATM-Austin,USR-ATM-270
ATM-000258,300,2025-06-21T04:30:41.019323,atm_withdrawal,ATM-Houston,USR-ATM-074
ATM-000259,300,2025-06-10T11:15:23.543813,atm_withdrawal,ATM-Austin,USR-ATM-284
ATM-000260,500,2025-07-21T18:38:37.333742,atm_withdrawal,ATM-Miami,USR-ATM-062
ATM-000261,40,2025-06-06T04:03:22.647950,atm_withdrawal,ATM-Atlanta,USR-ATM-222
ATM-000262,60,2025-07-26T09:11:36.940896,atm_withdrawal,ATM-New York,USR-ATM-366
ATM-000263,80,2025-07-23T15:50:43.161605,atm_withdrawal,ATM-Seattle,USR-ATM-243
ATM-000264,40,2025-09-11T03:52:51.161949,atm_withdrawal,ATM-San Diego,USR-ATM-374
ATM-000265,80.37,2025-08-16T11:20:39.047417,atm_withdrawal,ATM-Houston,USR-ATM-380
ATM-000266,500,2025-08-19T22:23:51.198290,atm_withdrawal,ATM-Miami,USR-ATM-220
