transaction_id,amount,timestamp,merchant_category,location,user_id
BK-WIRE-000088,16429.42,2025-03-21T03:41:02.169315,direct_deposit,"Los Angeles, CA",USR-BK-062
BK-WIRE-000089,2930.94,2025-04-10T00:55:21.398326,wire_transfer,"Houston, TX",USR-BK-011
BK-WIRE-000090,5737.34,2025-05-08T07:05:10.848825,atm_withdrawal,"San Diego, CA",USR-BK-072
BK-WIRE-000091,7372.46,2025-04-20T17:58:24.455747,wire_transfer,"San Diego, CA",USR-BK-019
BK-WIRE-000092,1090.49,2025-07-26T09:13:23.647680,ach_payment,"Chicago, IL",USR-BK-026
BK-WIRE-000093,2849.02,2025-08-03T06:30:57.265187,atm_withdrawal,"Phoenix, AZ",USR-BK-054
BK-WIRE-000094,2978.81,2025-03-29T09:27:18.712775,direct_deposit,"Philadelphia, PA",USR-BK-006
BK-WIRE-000095,8806.55,2025-07-18T21:44:30.765277,ach_payment,"San Antonio, TX",USR-BK-068
BK-WIRE-000096,6518.26,2025-11-26T08:28:19.305810,direct_deposit,"San Antonio, TX",USR-BK-040
BK-WIRE-000097,2654.43,2025-08-04T23:58:30.988605,direct_deposit,"New York, NY",USR-BK-022
BK-WIRE-000098,248.67,2025-11-19T00:51:32.704030,direct_deposit,"Philadelphia, PA",USR-BK-034
BK-WIRE-000099,4583.1,2025-04-09T23:32:15.812859,wire_transfer,"Philadelphia, PA",USR-BK-060
BK-WIRE-000100,3805.36,2025-02-14T07:40:54.688599,atm_withdrawal,"Los Angeles, CA",USR-BK-062
BK-WIRE-000101,7912.64,2025-09-15T09:17:14.170112,check_deposit,"Dallas, TX",USR-BK-039
BK-WIRE-000102,5050.37,2025-02-12T23:46:19.119410,direct_deposit,"San Antonio, TX",USR-BK-050
BK-WIRE-000103,6794.27,2025-09-27T22:49:10.963303,atm_withdrawal,"Dallas, TX",USR-BK-069
BK-WIRE-000104,6222.19,2025-11-27T11:59:37.348135,check_deposit,"Phoenix, AZ",USR-BK-022
BK-WIRE-000105,656.44,2025-05-15T14:44:47.538807,wire_transfer,"Chicago, IL",USR-BK-073
BK-WIRE-000106,3699.25,2025-06-20T19:22:32.486151,atm_withdrawal,"San Antonio, TX",USR-BK-025
BK-WIRE-000107,548.5,2025-02-24T14:45:05.731260,direct_deposit,"San Diego, CA",USR-BK-059
BK-WIRE-000108,6251.33,2025-03-23T17:09:59.448061,atm_withdrawal,"Los Angeles, CA",USR-BK-016
BK-WIRE-000109,5348.82,2025-04-06T09:07:52.798259,direct_deposit,"Houston, TX",USR-BK-029
BK-WIRE-000110,7095.86,2025-10-01T02:39:07.392154,wire_transfer,"Los Angeles, CA",USR-BK-049
BK-WIRE-000111,5339.12,2025-06-24T03:32:01.757412,check_deposit,"San Diego, CA",USR-BK-052
BK-WIRE-000112,5194.41,2025-08-10T14:26:48.010013,wire_transfer,"Houston, TX",USR-BK-066
BK-WIRE-000113,3204.4,2025-08-02T06:36:55.868649,check_deposit,"Phoenix, AZ",USR-BK-070
BK-WIRE-000114,2797.9,2025-05-26T10:51:15.874639,direct_deposit,"Chicago, IL",USR-BK-043
BK-WIRE-000115,5727.91,2025-03-02T23:15:47.191265,atm_withdrawal,"Phoenix, AZ",USR-BK-075
BK-WIRE-000116,2630.12,2025-11-17T06:53:43.379288,direct_deposit,"Phoenix, AZ",USR-BK-014
BK-WIRE-000117,3392.85,2025-07-27T06:32:42.803679,ach_payment,"Austin, TX",USR-BK-065
BK-WIRE-000118,6889.3,2025-05-23T10:38:28.792328,ach_payment,"Dallas, TX",USR-BK-048
BK-WIRE-000119,10255.08,2025-03-15T22:10:34.192954,wire_transfer,"New York, NY",USR-BK-004
BK-WIRE-000120,3798.51,2025-09-04T05:52:11.483891,wire_transfer,"Philadelphia, PA",USR-BK-045
BK-WIRE-000121,5112.11,2025-06-02T02:29:09.025617,atm_withdrawal,"Los Angeles, CA",USR-BK-004
BK-WIRE-000122,5552.88,2025-06-10T20:07:07.911284,wire_transfer,"San Antonio, TX",USR-BK-042
BK-WIRE-000123,2616.62,2025-04-15T02:35:37.628911,check_deposit,"Philadelphia, PA",USR-BK-077
BK-WIRE-000124,4264.49,2025-06-16T23:44:36.346790,wire_transfer,"New York, NY",USR-BK-013
BK-WIRE-000125,6764.12,2025-03-21T11:01:12.560762,check_deposit,"New York, NY",USR-BK-028
BK-WIRE-000126,5459.01,2025-03-14T03:48:02.627178,ach_payment,"Austin, TX",USR-BK-048
BK-WIRE-000127,2471.19,2025-05-15T19:30:00.660591,direct_deposit,"Phoenix, AZ",USR-BK-020
BK-WIRE-000128,5875.41,2025-05-13T11:06:56.439941,direct_deposit,"San Diego, CA",USR-BK-020
BK-WIRE-000129,5576.7,2025-02-18T05:13:51.497404,atm_withdrawal,"Houston, TX",USR-BK-005
BK-WIRE-000130,11753.41,2025-09-01T05:00:52.216479,ach_payment,"Philadelphia, PA",USR-BK-079
BK-WIRE-000131,8052.45,2025-11-27T03:49:47.865041,atm_withdrawal,"San Diego, CA",USR-BK-048
BK-WIRE-000132,7448.8,2025-10-26T12:11:53.258939,ach_payment,"San Diego, CA",USR-BK-032
BK-WIRE-000133,3828.9,2025-04-30T05:14:06.246550,atm_withdrawal,"Houston, TX",USR-BK-065
BK-WIRE-000134,3493.52,2025-08-28T16:51:53.379235,atm_withdrawal,"Phoenix, AZ",USR-BK-061
BK-WIRE-000135,7077.65,2025-08-18T04:00:09.168684,atm_withdrawal,"Austin, TX",USR-BK-061
BK-WIRE-000136,8072.41,2025-02-28T03:41:54.252449,atm_withdrawal,"San Diego, CA",USR-BK-006
BK-WIRE-000137,3543.57,2025-10-12T11:08:58.860975,check_deposit,"Philadelphia, PA",USR-BK-038
BK-WIRE-000138,6928.36,2025-02-28T06:36:04.465776,check_deposit,"San Diego, CA",USR-BK-007
BK-WIRE-000139,2149.53,2025-03-20T00:13:13.728188,ach_payment,"Austin, TX",USR-BK-021
BK-WIRE-000140,6650.25,2025-09-16T07:31:26.936819,atm_withdrawal,"Chicago, IL",USR-BK-079
BK-WIRE-000141,100,2025-02-05T19:13:27.165424,ach_payment,"New York, NY",USR-BK-025
BK-WIRE-000142,4266.92,2025-09-23T12:12:13.146025,atm_withdrawal,"Chicago, IL",USR-BK-063
BK-WIRE-000143,7627.78,2025-05-30T01:58:47.707588,wire_transfer,"San Antonio, TX",USR-BK-077
BK-WIRE-000144,4432.36,2025-06-07T11:31:25.102295,ach_payment,"Austin, TX",USR-BK-063
BK-WIRE-000145,2463.64,2025-05-14T04:57:47.050820,atm_withdrawal,"Los Angeles, CA",USR-BK-031
BK-WIRE-000146,3747.18,2025-02-07T11:41:47.683213,check_deposit,"Dallas, TX",USR-BK-027
BK-WIRE-000147,5698.3,2025-06-11T16:49:49.425513,wire_transfer,"Austin, TX",USR-BK-052
BK-WIRE-000148,6963.41,2025-08-22T03:56:52.419981,atm_withdrawal,"Chicago, IL",USR-BK-041
BK-WIRE-000149,6733.33,2025-05-06T10:53:17.365479,direct_deposit,"Dallas, TX",USR-BK-039
BK-WIRE-000150,10136.08,2025-11-25T11:57:38.062375,check_deposit,"Austin, TX",USR-BK-073
BK-WIRE-000151,3915.86,2025-03-02T01:01:31.356991,check_deposit,"Philadelphia, PA",USR-BK-010
BK-WIRE-000152,1924.71,2025-03-16T10:35:18.990562,wire_transfer,"Phoenix, AZ",USR-BK-025
BK-WIRE-000153,7698.48,2025-05-13T16:17:54.730899,check_deposit,"Dallas, TX",USR-BK-011
BK-WIRE-000154,4394.29,2025-09-26T02:10:49.714039,ach_payment,"Phoenix, AZ",USR-BK-049
BK-WIRE-000155,6911.35,2025-07-14T07:36:25.183935,wire_transfer,"Dallas, TX",USR-BK-011
BK-WIRE-000156,4521.3,2025-07-13T21:09:23.060693,atm_withdrawal,"San Antonio, TX",USR-BK-026
BK-WIRE-000157,5038.0,2025-02-15T07:20:44.735252,check_deposit,"Los Angeles, CA",USR-BK-064
BK-WIRE-000158,6138.5,2025-07-01T12:59:45.945475,check_deposit,"New York, NY",USR-BK-043
BK-WIRE-000159,7801.62,2025-08-22T13:19:16.047345,ach_payment,"San Antonio, TX",USR-BK-011
BK-WIRE-000160,3487.29,2025-04-28T23:04:35.089866,direct_deposit,"Dallas, TX",USR-BK-062
BK-WIRE-000161,5370.14,2025-08-31T02:14:10.084709,ach_payment,"San Antonio, TX",USR-BK-049
BK-WIRE-000162,4380.41,2025-03-16T23:05:21.171728,direct_deposit,"New York, NY",USR-BK-031
BK-WIRE-000163,1515.47,2025-05-05T21:20:40.764174,atm_withdrawal,"Los Angeles, CA",USR-BK-001
BK-WIRE-000164,10579.7,2025-10-29T02:07:14.921519,wire_transfer,"Houston, TX",USR-BK-077
BK-WIRE-000165,5185.03,2025-03-08T04:29:20.424215,ach_payment,"Austin, TX",USR-BK-057
BK-WIRE-000166,4563.07,2025-05-19T03:31:16.165264,atm_withdrawal,"Chicago, IL",USR-BK-068
BK-WIRE-000167,6972.31,2025-07-30T00:16:08.936739,wire_transfer,"Dallas, TX",USR-BK-080
BK-WIRE-000168,6926.0,2025-05-21T09:14:35.837341,wire_transfer,"Houston, TX",USR-BK-057
BK-WIRE-000169,5303.05,2025-09-21T06:00:31.923858,atm_withdrawal,"Philadelphia, PA",USR-BK-043
BK-WIRE-000170,2586.44,2025-08-25T02:23:29.148572,ach_payment,"San Antonio, TX",USR-BK-041
BK-WIRE-000171,7345.42,2025-08-30T07:06:17.365016,ach_payment,"San Diego, CA",USR-BK-049
BK-WIRE-000172,5744.92,2025-05-12T02:01:25.684485,wire_transfer,"Austin, TX",USR-BK-075
BK-WIRE-000173,4578.0,2025-06-03T19:55:46.537950,check_deposit,"New York, NY",USR-BK-027
BK-WIRE-000174,5029.49,2025-11-20T19:30:08.920412,check_deposit,"Dallas, TX",USR-BK-074
BK-WIRE-000175,6554.44,2025-04-07T04:32:09.691561,check_deposit,"San Diego, CA",USR-BK-076
BK-WIRE-000176,2001.89,2025-07-14T05:38:22.036656,wire_transfer,"San Antonio, TX",USR-BK-006
BK-WIRE-000177,6740.7,2025-11-25T07:09:15.034199,direct_deposit,"Phoenix, AZ",USR-BK-036
BK-WIRE-000178,2901.94,2025-06-10T07:09:43.783776,ach_payment,"Dallas, TX",USR-BK-040
BK-WIRE-000179,8498.0,2025-11-14T11:30:33.598577,direct_deposit,"Austin, TX",USR-BK-048
BK-WIRE-000180,5548.94,2025-11-25T19:01:35.270736,wire_transfer,"Los Angeles, CA",USR-BK-050
BK-WIRE-000181,4019.95,2025-07-27T20:53:01.729110,atm_withdrawal,"Philadelphia, PA",USR-BK-067
BK-WIRE-000182,100,2025-10-28T23:27:47.078542,direct_deposit,"Philadelphia, PA",USR-BK-027
BK-WIRE-000183,5659.63,2025-09-17T17:25:48.183593,check_deposit,"Los Angeles, CA",USR-BK-046
BK-WIRE-000184,5122.56,2025-09-21T23:22:19.926479,direct_deposit,"Philadelphia, PA",USR-BK-038
BK-WIRE-000185,6357.69,2025-05-03T04:10:21.837081,atm_withdrawal,"Dallas, TX",USR-BK-070
BK-WIRE-000186,1103.17,2025-05-24T17:48:59.139618,atm_withdrawal,"New York, NY",USR-BK-056
BK-WIRE-000187,6442.58,2025-08-24T05:05:55.305261,check_deposit,"Houston, TX",USR-BK-063
BK-WIRE-000188,9307.46,2025-05-02T09:39:20.604867,ach_payment,"Dallas, TX",USR-BK-063
BK-WIRE-000189,1708.51,2025-10-09T22:06:06.094425,wire_transfer,"Philadelphia, PA",USR-BK-056
BK-WIRE-000190,5756.65,2025-08-27T18:58:51.697540,atm_withdrawal,"Dallas, TX",USR-BK-050
BK-WIRE-000191,7399.34,2025-11-15T12:09:34.129641,wire_transfer,"Phoenix, AZ",USR-BK-029
BK-WIRE-000192,4119.81,2025-11-13T20:10:34.092429,ach_payment,"Phoenix, AZ",USR-BK-024
BK-WIRE-000193,4351.18,2025-10-22T10:38:06.456569,wire_transfer,"San Antonio, TX",USR-BK-004
BK-WIRE-000194,8083.83,2025-07-01T02:04:11.461786,ach_payment,"Houston, TX",USR-BK-027
BK-WIRE-000195,1974.81,2025-06-16T11:52:32.166891,direct_deposit,"New York, NY",USR-BK-068
BK-WIRE-000196,4694.01,2025-08-04T13:36:37.092031,wire_transfer,"Los Angeles, CA",USR-BK-033
BK-WIRE-000197,1426.78,2025-04-13T11:19:55.475191,direct_deposit,"Philadelphia, PA",USR-BK-053
BK-WIRE-000198,100,2025-06-25T11:56:19.579666,wire_transfer,"San Diego, CA",USR-BK-002
BK-WIRE-000199,6391.25,2025-02-02T19:29:03.525235,check_deposit,"San Diego, CA",USR-BK-050
BK-WIRE-000200,5384.13,2025-09-12T08:46:18.027673,wire_transfer,"Chicago, IL",USR-BK-004
BK-WIRE-000201,5791.98,2025-10-11T15:16:54.830891,atm_withdrawal,"New York, NY",USR-BK-016
BK-WIRE-000202,5481.46,2025-05-16T07:56:00.359106,direct_deposit,"San Diego, CA",USR-BK-011
BK-WIRE-000203,679.18,2025-02-17T11:46:54.806768,ach_payment,"San Antonio, TX",USR-BK-056
BK-WIRE-000204,7085.37,2025-05-31T20:40:48.696365,atm_withdrawal,"Chicago, IL",USR-BK-068
BK-WIRE-000205,6369.79,2025-08-18T09:10:52.345421,direct_deposit,"San Diego, CA",USR-BK-036
BK-WIRE-000206,2199.68,2025-04-06T02:10:36.502562,check_deposit,"Los Angeles, CA",USR-BK-037
BK-WIRE-000207,100,2025-04-05T00:01:15.928600,wire_transfer,"Phoenix, AZ",USR-BK-002
BK-WIRE-000208,5689.88,2025-03-02T11:07:25.218727,check_deposit,"Dallas, TX",USR-BK-076
BK-WIRE-000209,4132.02,2025-08-11T15:12:03.384970,atm_withdrawal,"Chicago, IL",USR-BK-053
BK-WIRE-000210,5226.83,2025-08-29T23:11:20.662052,direct_deposit,"Houston, TX",USR-BK-019
BK-WIRE-000211,100,2025-07-09T02:56:38.751563,direct_deposit,"San Diego, CA",USR-BK-072
BK-WIRE-000212,11210.65,2025-03-03T11:03:52.045481,wire_transfer,"San Antonio, TX",USR-BK-053
BK-WIRE-000213,5210.53,2025-06-09T21:58:32.754391,atm_withdrawal,"Los Angeles, CA",USR-BK-078
BK-WIRE-000214,2912.99,2025-05-02T14:27:29.452722,check_deposit,"New York, NY",USR-BK-052
BK-WIRE-000215,1079.96,2025-05-05T20:46:23.558809,direct_deposit,"Houston, TX",USR-BK-058
BK-WIRE-000216,7341.99,2025-07-07T08:46:42.139751,atm_withdrawal,"Austin, TX",USR-BK-020
BK-WIRE-000217,5809.56,2025-07-08T04:21:03.503237,ach_payment,"Phoenix, AZ",USR-BK-008
BK-WIRE-000218,5069.53,2025-09-21T05:20:29.169630,check_deposit,"Dallas, TX",USR-BK-074
BK-WIRE-000219,2607.75,2025-08-14T13:08:30.085005,check_deposit,"Austin, TX",USR-BK-072
BK-WIRE-000220,4130.75,2025-02-18T05:31:57.604090,direct_deposit,"San Antonio, TX",USR-BK-060
BK-WIRE-000221,100,2025-06-15T09:46:39.716471,check_deposit,"New York, NY",USR-BK-005
BK-WIRE-000222,2479.38,2025-06-11T16:04:23.375289,check_deposit,"Los Angeles, CA",USR-BK-024
BK-WIRE-000223,6057.45,2025-05-21T07:16:00.612569,ach_payment,"Chicago, IL",USR-BK-066
BK-WIRE-000224,10230.83,2025-11-02T13:22:49.486005,atm_withdrawal,"Houston, TX",USR-BK-035
BK-WIRE-000225,3118.98,2025-08-10T12:31:11.700451,ach_payment,"Houston, TX",USR-BK-071
BK-WIRE-000226,6669.8,2025-08-10T06:46:40.319014,direct_deposit,"San Diego, CA",USR-BK-028
BK-WIRE-000227,3159.5,2025-02-25T05:41:30.598295,atm_withdrawal,"New York, NY",USR-BK-077
BK-WIRE-000228,8278.88,2025-11-10T06:49:42.552350,atm_withdrawal,"Dallas, TX",USR-BK-023
BK-WIRE-000229,6536.12,2025-10-07T20:06:26.207209,ach_payment,"Dallas, TX",USR-BK-030
BK-WIRE-000230,12006.29,2025-09-28T18:14:26.712355,check_deposit,"Austin, TX",USR-BK-059
BK-WIRE-000231,3415.66,2025-06-09T19:54:29.969583,wire_transfer,"New York, NY",USR-BK-044
BK-WIRE-000232,5372.05,2025-09-25T09:26:51.051722,check_deposit,"Austin, TX",USR-BK-064
BK-WIRE-000233,988.3,2025-04-16T21:04:10.203171,check_deposit,"San Diego, CA",USR-BK-016
BK-WIRE-000234,4187.04,2025-02-20T13:33:11.584339,check_deposit,"Houston, TX",USR-BK-042
BK-WIRE-000235,2846.68,2025-08-26T13:45:29.689997,atm_withdrawal,"Austin, TX",USR-BK-032
BK-WIRE-000236,2197.96,2025-06-18T15:15:15.183257,direct_deposit,"San Antonio, TX",USR-BK-003
BK-WIRE-000237,5329.09,2025-05-24T19:20:25.793485,ach_payment,"Houston, TX",USR-BK-052
BK-WIRE-000238,4601.46,2025-05-25T11:06:27.235583,check_deposit,"Austin, TX",USR-BK-017
BK-WIRE-000239,8098.7,2025-04-14T13:35:36.575545,direct_deposit,"Phoenix, AZ",USR-BK-012
BK-WIRE-000240,10227.05,2025-05-24T03:05:46.711158,atm_withdrawal,"Austin, TX",USR-BK-041
BK-WIRE-000241,408.09,2025-02-13T01:18:41.831167,atm_withdrawal,"Philadelphia, PA",USR-BK-031
BK-WIRE-000242,5165.89,2025-05-13T10:19:28.596177,check_deposit,"New York, NY",USR-BK-053
BK-WIRE-000243,7168.92,2025-06-13T08:36:36.504090,atm_withdrawal,"New York, NY",USR-BK-011
BK-WIRE-000244,9291.53,2025-05-31T08:27:50.795823,wire_transfer,"Dallas, TX",USR-BK-022
BK-WIRE-000245,3913.53,2025-07-24T14:53:33.744977,ach_payment,"Austin, TX",USR-BK-015
BK-WIRE-000246,8920.83,2025-02-20T16:21:43.533361,atm_withdrawal,"Chicago, IL",USR-BK-055
BK-WIRE-000247,6759.27,2025-11-22T03:01:12.326410,check_deposit,"Dallas, TX",USR-BK-042
BK-WIRE-000248,100,2025-04-05T03:48:16.889807,atm_withdrawal,"San Antonio, TX",USR-BK-067
