transaction_id,amount,timestamp,merchant_category,location,user_id
CRYPTO-000084,156.91,2025-08-04T06:13:49.773722,crypto_trade:ETH,"San Francisco, CA",USR-CR-026
CRYPTO-000085,142.09,2025-06-16T18:20:30.383360,crypto_trade:AVAX,"Los Angeles, CA",USR-CR-154
CRYPTO-000086,73.84,2025-05-13T23:07:41.584473,crypto_trade:BTC,"Detroit, MI",USR-CR-194
CRYPTO-000087,1436.94,2025-10-23T13:11:44.444912,crypto_trade:XRP,"Berlin, DE",USR-CR-235
CRYPTO-000088,166.63,2025-06-05T17:22:28.535849,crypto_trade:ADA,"Denver, CO",USR-CR-010
CRYPTO-000089,27.77,2025-06-16T05:15:13.427623,crypto_trade:XRP,"Minneapolis, MN",USR-CR-068
CRYPTO-000090,549.16,2025-04-24T20:47:12.864295,crypto_trade:BTC,"Toronto, CA",USR-CR-050
CRYPTO-000091,35.77,2025-07-25T04:54:24.212408,crypto_trade:BTC,"San Diego, CA",USR-CR-123
CRYPTO-000092,182.1,2025-10-27T20:28:42.138228,crypto_trade:DOGE,"Portland, OR",USR-CR-134
CRYPTO-000093,50.16,2025-04-30T15:03:44.115547,crypto_trade:DOT,"Miami, FL",USR-CR-238
CRYPTO-000094,100.87,2025-10-13T09:49:25.916223,crypto_trade:BTC,"Philadelphia, PA",USR-CR-035
CRYPTO-000095,400.56,2025-05-31T04:46:16.660127,crypto_trade:XRP,"Portland, OR",USR-CR-057
CRYPTO-000096,293.65,2025-08-03T22:03:04.521896,crypto_trade:DOT,"Philadelphia, PA",USR-CR-193
CRYPTO-000097,46.2,2025-10-18T20:01:59.478236,crypto_trade:AVAX,"Minneapolis, MN",USR-CR-233
CRYPTO-000098,208.84,2025-06-23T11:52:14.150531,crypto_trade:BTC,"San Diego, CA",USR-CR-010
CRYPTO-000099,78.66,2025-05-14T19:21:55.622719,crypto_trade:DOT,"Mexico City, MX",USR-CR-097
CRYPTO-000100,51.7,2025-08-23T08:12:50.909174,crypto_trade:ETH,"Las Vegas, NV",USR-CR-245
CRYPTO-000101,177.08,2025-10-19T21:58:46.929041,crypto_trade:ETH,"Tokyo, JP",USR-CR-180
CRYPTO-000102,318.49,2025-10-12T02:37:41.389997,crypto_trade:DOGE,"Sydney, AU",USR-CR-123
CRYPTO-000103,168.55,2025-08-15T23:22:15.555085,crypto_trade:BTC,"Austin, TX",USR-CR-297
CRYPTO-000104,115.15,2025-10-12T18:05:54.068995,crypto_trade:ADA,"Mexico City, MX",USR-CR-163
CRYPTO-000105,192.43,2025-08-25T15:14:43.498103,crypto_trade:BTC,"Dallas, TX",USR-CR-099
CRYPTO-000106,581.15,2025-06-06T06:27:51.283139,crypto_trade:AVAX,"Dallas, TX",USR-CR-209
CRYPTO-000107,233.96,2025-10-13T15:43:13.161619,crypto_trade:DOGE,"Minneapolis, MN",USR-CR-129
CRYPTO-000108,15.73,2025-04-01T20:35:32.865752,crypto_trade:BTC,"Mexico City, MX",USR-CR-192
CRYPTO-000109,49.14,2025-06-25T12:31:12.989116,crypto_trade:DOT,"San Francisco, CA",USR-CR-069
CRYPTO-000110,21.16,2025-05-13T12:51:22.911762,crypto_trade:BTC,"Tokyo, JP",USR-CR-155
CRYPTO-000111,268.32,2025-04-30T10:56:48.679074,crypto_trade:DOT,"Minneapolis, MN",USR-CR-200
CRYPTO-000112,132.17,2025-08-28T21:25:06.656092,crypto_trade:AVAX,"San Diego, CA",USR-CR-132
CRYPTO-000113,214.82,2025-05-03T13:31:56.822094,crypto_trade:DOT,"San Diego, CA",USR-CR-003
CRYPTO-000114,497.03,2025-04-14T00:47:43.280061,crypto_trade:XRP,"Tokyo, JP",USR-CR-237
CRYPTO-000115,56.68,2025-06-23T02:02:31.966756,crypto_trade:ETH,"Phoenix, AZ",USR-CR-062
CRYPTO-000116,69.86,2025-06-29T09:27:52.708544,crypto_trade:AVAX,"Tokyo, JP",USR-CR-255
CRYPTO-000117,1400.73,2025-07-21T10:17:55.688725,crypto_trade:DOT,"Austin, TX",USR-CR-179
CRYPTO-000118,208.04,2025-10-18T08:37:17.553213,crypto_trade:DOGE,"Seattle, WA",USR-CR-146
CRYPTO-000119,80.83,2025-06-30T06:13:36.695266,crypto_trade:ADA,"Paris, FR",USR-CR-163
CRYPTO-000120,29.04,2025-09-13T19:24:40.930118,crypto_trade:XRP,"New York, NY",USR-CR-230
CRYPTO-000121,137.51,2025-04-25T04:21:15.899547,crypto_trade:SOL,"London, UK",USR-CR-067
CRYPTO-000122,80.2,2025-06-20T15:55:38.573576,crypto_trade:DOGE,"Los Angeles, CA",USR-CR-247
CRYPTO-000123,26.5,2025-05-27T02:31:14.707523,crypto_trade:BTC,"Tokyo, JP",USR-CR-252
CRYPTO-000124,387.58,2025-08-03T09:45:10.100736,crypto_trade:DOGE,"Portland, OR",USR-CR-149
CRYPTO-000125,99.93,2025-10-28T00:25:23.462734,crypto_trade:DOT,"Tokyo, JP",USR-CR-072
CRYPTO-000126,291.58,2025-08-22T04:05:28.879953,crypto_trade:ETH,"Austin, TX",USR-CR-149
CRYPTO-000127,22.17,2025-07-17T09:10:06.082172,crypto_trade:ETH,"Sydney, AU",USR-CR-269
CRYPTO-000128,2127.9,2025-08-27T18:12:27.187193,crypto_trade:ADA,"Phoenix, AZ",USR-CR-163
CRYPTO-000129,84.42,2025-04-05T00:37:39.113810,crypto_trade:DOT,"Las Vegas, NV",USR-CR-296
CRYPTO-000130,27.05,2025-07-06T06:51:29.320929,crypto_trade:ADA,"Portland, OR",USR-CR-105
CRYPTO-000131,156.91,2025-05-06T03:53:15.230523,crypto_trade:DOT,"Detroit, MI",USR-CR-115
CRYPTO-000132,61.34,2025-10-01T11:30:25.196537,crypto_trade:BTC,"Sydney, AU",USR-CR-089
CRYPTO-000133,535.81,2025-10-13T09:09:52.309115,crypto_trade:DOT,"Los Angeles, CA",USR-CR-163
CRYPTO-000134,403.7,2025-08-19T01:13:07.864365,crypto_trade:DOT,"Berlin, DE",USR-CR-227
CRYPTO-000135,197.17,2025-04-07T17:05:30.061318,crypto_trade:SOL,"Tokyo, JP",USR-CR-235
CRYPTO-000136,880.06,2025-10-13T12:36:53.580047,crypto_trade:DOT,"Atlanta, GA",USR-CR-247
CRYPTO-000137,99.32,2025-09-13T16:14:59.531261,crypto_trade:BTC,"Chicago, IL",USR-CR-149
CRYPTO-000138,846.39,2025-05-17T00:38:58.944110,crypto_trade:SOL,"Denver, CO",USR-CR-043
CRYPTO-000139,426.58,2025-07-26T10:57:11.189039,crypto_trade:ETH,"London, UK",USR-CR-246
CRYPTO-000140,97.22,2025-10-23T08:13:20.673966,crypto_trade:ADA,"San Antonio, TX",USR-CR-088
CRYPTO-000141,568.3,2025-05-01T02:31:09.843052,crypto_trade:ETH,"New York, NY",USR-CR-291
CRYPTO-000142,51.5,2025-08-05T19:04:16.198682,crypto_trade:ADA,"Sydney, AU",USR-CR-035
CRYPTO-000143,56.47,2025-07-17T01:52:40.102213,crypto_trade:DOGE,"New York, NY",USR-CR-016
CRYPTO-000144,329.65,2025-09-26T05:20:05.868983,crypto_trade:DOGE,"Singapore, SG",USR-CR-212
CRYPTO-000145,428.38,2025-07-10T06:49:34.300405,crypto_trade:BTC,"Detroit, MI",USR-CR-209
CRYPTO-000146,491.34,2025-09-15T09:39:23.826897,crypto_trade:DOT,"Philadelphia, PA",USR-CR-230
CRYPTO-000147,448.89,2025-07-28T20:26:17.848830,crypto_trade:SOL,"Miami, FL",USR-CR-273
CRYPTO-000148,310.95,2025-09-10T17:10:56.946160,crypto_trade:ADA,"Toronto, CA",USR-CR-148
CRYPTO-000149,39.48,2025-05-19T14:15:33.138851,crypto_trade:XRP,"Dubai, UAE",USR-CR-018
CRYPTO-000150,1082.91,2025-06-10T13:33:18.230349,crypto_trade:AVAX,"San Francisco, CA",USR-CR-098
CRYPTO-000151,51.52,2025-04-17T22:06:27.830979,crypto_trade:DOGE,"San Antonio, TX",USR-CR-138
CRYPTO-000152,25.06,2025-08-15T16:00:48.785729,crypto_trade:SOL,"Boston, MA",USR-CR-054
CRYPTO-000153,148.58,2025-09-02T16:18:10.559850,crypto_trade:DOT,"Atlanta, GA",USR-CR-075
CRYPTO-000154,29.75,2025-09-10T05:22:25.238513,crypto_trade:AVAX,"Minneapolis, MN",USR-CR-252
CRYPTO-000155,302.59,2025-07-15T15:55:43.376348,crypto_trade:XRP,"Phoenix, AZ",USR-CR-084
CRYPTO-000156,533.72,2025-04-09T13:18:20.440697,crypto_trade:DOT,"Sydney, AU",USR-CR-162
CRYPTO-000157,681.95,2025-09-14T07:12:01.346427,crypto_trade:DOT,"San Francisco, CA",USR-CR-240
CRYPTO-000158,143.71,2025-04-13T18:17:03.613841,crypto_trade:ADA,"Phoenix, AZ",USR-CR-225
CRYPTO-000159,950.41,2025-08-31T07:12:17.265717,crypto_trade:SOL,"San Francisco, CA",USR-CR-240
CRYPTO-000160,26.27,2025-05-15T10:31:48.625274,crypto_trade:AVAX,"Chicago, IL",USR-CR-168
CRYPTO-000161,131.89,2025-04-07T08:37:03.856680,crypto_trade:XRP,"Portland, OR",USR-CR-264
CRYPTO-000162,260.77,2025-08-21T20:20:31.666929,crypto_trade:AVAX,"Chicago, IL",USR-CR-039
CRYPTO-000163,15.56,2025-08-13T18:04:23.191329,crypto_trade:SOL,"San Diego, CA",USR-CR-155
CRYPTO-000164,187.69,2025-04-30T06:35:25.989295,crypto_trade:ETH,"Singapore, SG",USR-CR-226
CRYPTO-000165,49.53,2025-05-26T08:16:25.568951,crypto_trade:AVAX,"San Antonio, TX",USR-CR-033
CRYPTO-000166,842.25,2025-08-30T16:36:28.196150,crypto_trade:XRP,"Las Vegas, NV",USR-CR-004
CRYPTO-000167,48.91,2025-05-08T22:36:58.582943,crypto_trade:ETH,"Miami, FL",USR-CR-027
CRYPTO-000168,84.84,2025-04-17T06:07:39.960713,crypto_trade:SOL,"London, UK",USR-CR-178
CRYPTO-000169,1199.82,2025-10-29T15:26:08.816984,crypto_trade:DOT,"San Antonio, TX",USR-CR-057
CRYPTO-000170,329.96,2025-08-30T15:07:01.175315,crypto_trade:SOL,"San Diego, CA",USR-CR-164
CRYPTO-000171,112.46,2025-10-20T19:41:51.123280,crypto_trade:DOT,"Nashville, TN",USR-CR-089
CRYPTO-000172,1455.66,2025-07-06T20:19:09.854905,crypto_trade:SOL,"Tokyo, JP",USR-CR-159
CRYPTO-000173,117.03,2025-07-13T15:11:31.506574,crypto_trade:XRP,"Atlanta, GA",USR-CR-183
CRYPTO-000174,91.1,2025-10-05T12:03:47.310066,crypto_trade:ADA,"Detroit, MI",USR-CR-244
CRYPTO-000175,81.02,2025-05-10T05:35:43.699257,crypto_trade:ETH,"Atlanta, GA",USR-CR-194
CRYPTO-000176,89.04,2025-04-11T07:37:17.465159,crypto_trade:DOGE,"Paris, FR",USR-CR-118
CRYPTO-000177,572.66,2025-10-08T10:10:23.173716,crypto_trade:ETH,"Los Angeles, CA",USR-CR-227
CRYPTO-000178,58.42,2025-06-11T09:42:10.003240,crypto_trade:DOGE,"San Diego, CA",USR-CR-119
CRYPTO-000179,293.33,2025-06-12T01:38:00.942572,crypto_trade:DOGE,"Tokyo, JP",USR-CR-282
CRYPTO-000180,78.92,2025-06-04T05:53:47.418276,crypto_trade:AVAX,"Chicago, IL",USR-CR-010
CRYPTO-000181,201.78,2025-08-12T15:09:20.212685,crypto_trade:DOGE,"Los Angeles, CA",USR-CR-103
CRYPTO-000182,19.3,2025-04-27T08:03:12.077986,crypto_trade:XRP,"Phoenix, AZ",USR-CR-164
CRYPTO-000183,170.81,2025-04-30T11:41:00.080539,crypto_trade:BTC,"Portland, OR",USR-CR-230
CRYPTO-000184,1238.21,2025-10-14T03:24:25.225887,crypto_trade:AVAX,"Phoenix, AZ",USR-CR-264
CRYPTO-000185,183.02,2025-07-05T16:17:20.701523,crypto_trade:BTC,"Denver, CO",USR-CR-171
CRYPTO-000186,51.43,2025-07-11T05:12:38.426275,crypto_trade:BTC,"Denver, CO",USR-CR-025
CRYPTO-000187,420.04,2025-10-18T01:35:09.051792,crypto_trade:XRP,"Detroit, MI",USR-CR-135
CRYPTO-000188,34.4,2025-05-31T05:21:56.655236,crypto_trade:DOGE,"New York, NY",USR-CR-005
CRYPTO-000189,45.25,2025-08-10T08:50:36.530622,crypto_trade:DOT,"Seattle, WA",USR-CR-192
CRYPTO-000190,257.31,2025-09-19T06:51:26.428031,crypto_trade:DOGE,"Detroit, MI",USR-CR-143
CRYPTO-000191,26.42,2025-05-08T08:20:20.131907,crypto_trade:ETH,"San Diego, CA",USR-CR-046
CRYPTO-000192,68.62,2025-10-23T20:47:02.392315,crypto_trade:DOGE,"Denver, CO",USR-CR-278
CRYPTO-000193,141.71,2025-09-16T12:50:16.435589,crypto_trade:AVAX,"San Francisco, CA",USR-CR-064
CRYPTO-000194,64.53,2025-05-01T03:59:34.994207,crypto_trade:DOT,"San Antonio, TX",USR-CR-118
CRYPTO-000195,68.76,2025-08-09T16:59:59.438507,crypto_trade:ADA,"Mexico City, MX",USR-CR-118
CRYPTO-000196,47.68,2025-05-21T23:16:00.100022,crypto_trade:ETH,"Detroit, MI",USR-CR-152
CRYPTO-000197,144.8,2025-06-15T03:39:56.912356,crypto_trade:BTC,"Las Vegas, NV",USR-CR-179
CRYPTO-000198,188.64,2025-09-20T17:02:25.469635,crypto_trade:DOT,"Las Vegas, NV",USR-CR-218
CRYPTO-000199,87.97,2025-05-28T14:08:39.079209,crypto_trade:XRP,"Mexico City, MX",USR-CR-161
CRYPTO-000200,34.57,2025-05-01T20:08:54.998656,crypto_trade:AVAX,"Seattle, WA",USR-CR-074
CRYPTO-000201,399.13,2025-06-30T19:41:52.457520,crypto_trade:ETH,"Dallas, TX",USR-CR-062
CRYPTO-000202,170.04,2025-04-24T01:27:48.351063,crypto_trade:AVAX,"Dubai, UAE",USR-CR-129
CRYPTO-000203,105.76,2025-08-28T07:30:49.497761,crypto_trade:DOGE,"Nashville, TN",USR-CR-246
CRYPTO-000204,567.88,2025-10-10T13:29:03.009643,crypto_trade:ETH,"Atlanta, GA",USR-CR-129
CRYPTO-000205,74.38,2025-06-01T09:26:58.038711,crypto_trade:DOT,"Portland, OR",USR-CR-260
CRYPTO-000206,290.61,2025-05-09T05:46:07.039457,crypto_trade:AVAX,"Berlin, DE",USR-CR-193
CRYPTO-000207,992.37,2025-06-09T06:31:34.060118,crypto_trade:AVAX,"Minneapolis, MN",USR-CR-263
CRYPTO-000208,124.31,2025-08-25T18:13:27.328276,crypto_trade:ADA,"Los Angeles, CA",USR-CR-059
CRYPTO-000209,71.25,2025-05-25T13:40:35.670942,crypto_trade:ADA,"Portland, OR",USR-CR-133
CRYPTO-000210,346.76,2025-08-03T05:14:51.021892,crypto_trade:DOT,"Chicago, IL",USR-CR-278
CRYPTO-000211,227.32,2025-05-01T03:03:02.184415,crypto_trade:ETH,"Seattle, WA",USR-CR-158
CRYPTO-000212,327.01,2025-04-25T10:28:28.277111,crypto_trade:ETH,"Singapore, SG",USR-CR-020
CRYPTO-000213,124.37,2025-07-07T09:59:08.441085,crypto_trade:SOL,"London, UK",USR-CR-287
CRYPTO-000214,104.41,2025-05-18T13:26:14.898414,crypto_trade:ETH,"London, UK",USR-CR-132
CRYPTO-000215,105.16,2025-04-14T18:16:01.064575,crypto_trade:SOL,"Houston, TX",USR-CR-071
CRYPTO-000216,909.56,2025-08-26T09:16:43.508662,crypto_trade:AVAX,"Minneapolis, MN",USR-CR-191
CRYPTO-000217,136.08,2025-08-15T03:29:06.075282,crypto_trade:XRP,"Austin, TX",USR-CR-221
CRYPTO-000218,548.79,2025-06-16T02:34:25.696638,crypto_trade:DOGE,"Atlanta, GA",USR-CR-173
CRYPTO-000219,141.31,2025-08-18T09:16:45.830376,crypto_trade:SOL,"Nashville, TN",USR-CR-109
CRYPTO-000220,31.81,2025-09-01T20:12:09.902830,crypto_trade:BTC,"Philadelphia, PA",USR-CR-274
CRYPTO-000221,63.96,2025-06-08T15:21:24.241382,crypto_trade:AVAX,"Portland, OR",USR-CR-031
CRYPTO-000222,29.26,2025-05-27T20:28:02.821626,crypto_trade:BTC,"Minneapolis, MN",USR-CR-096
CRYPTO-000223,22.52,2025-08-10T09:37:02.304467,crypto_trade:ETH,"Minneapolis, MN",USR-CR-096
CRYPTO-000224,155.24,2025-06-11T03:08:58.046665,crypto_trade:XRP,"Atlanta, GA",USR-CR-234
CRYPTO-000225,1109.6,2025-04-11T16:14:26.688893,crypto_trade:BTC,"Sydney, AU",USR-CR-111
CRYPTO-000226,512.68,2025-04-22T13:34:25.204679,crypto_trade:XRP,"New York, NY",USR-CR-124
CRYPTO-000227,218.57,2025-10-19T22:56:42.767541,crypto_trade:ETH,"Las Vegas, NV",USR-CR-215
CRYPTO-000228,15.01,2025-07-22T14:51:14.960012,crypto_trade:ADA,"San Diego, CA",USR-CR-094
CRYPTO-000229,702.92,2025-09-09T21:18:51.730654,crypto_trade:XRP,"Los Angeles, CA",USR-CR-123
CRYPTO-000230,474.0,2025-09-01T04:50:33.228687,crypto_trade:ADA,"San Francisco, CA",USR-CR-145
CRYPTO-000231,34.16,2025-10-09T14:29:08.267230,crypto_trade:BTC,"Detroit, MI",USR-CR-088
CRYPTO-000232,61.74,2025-07-14T20:04:42.259217,crypto_trade:AVAX,"Toronto, CA",USR-CR-148
CRYPTO-000233,190.88,2025-10-13T02:28:46.194169,crypto_trade:DOT,"Dallas, TX",USR-CR-155
CRYPTO-000234,59.27,2025-07-25T17:51:06.958275,crypto_trade:ADA,"San Diego, CA",USR-CR-291
CRYPTO-000235,296.27,2025-06-23T19:30:14.301393,crypto_trade:BTC,"Atlanta, GA",USR-CR-195
CRYPTO-000236,44.77,2025-10-16T08:51:32.541556,crypto_trade:AVAX,"Las Vegas, NV",USR-CR-238
CRYPTO-000237,43.02,2025-05-06T18:47:08.132003,crypto_trade:DOT,"San Antonio, TX",USR-CR-268
CRYPTO-000238,525.43,2025-08-24T04:01:04.731434,crypto_trade:BTC,"Austin, TX",USR-CR-087
