transaction_id,amount,timestamp,merchant_category,location,user_id
EC-000036,123.38,2025-01-02T12:50:00,entertainment:Spotify,"Atlanta, GA",USR-EC-012
EC-000037,48.1,2025-01-02T15:55:00,healthcare:Urgent Care,"San Antonio, TX",USR-EC-064
EC-000038,64.94,2025-01-02T06:36:00,utilities:Electric Co,"Los Angeles, CA",USR-EC-130
EC-000039,61.51,2025-01-02T16:49:00,retail:Walmart,"Los Angeles, CA",USR-EC-074
EC-000040,111.95,2025-01-02T06:26:00,utilities:Electric Co,"Dallas, TX",USR-EC-086
EC-000041,48.59,2025-01-02T22:25:00,travel:Airbnb,"Los Angeles, CA",USR-EC-033
EC-000042,62.15,2025-01-02T21:09:00,travel:Hertz,"Boston, MA",USR-EC-066
EC-000043,51.75,2025-01-02T11:36:00,retail:Amazon,"New York, NY",USR-EC-103
EC-000044,66.16,2025-01-02T06:15:00,restaurant:McDonald's,"New York, NY",USR-EC-019
EC-000045,66.87,2025-01-02T15:25:00,entertainment:Disney+,"Seattle, WA",USR-EC-033
EC-000046,1.61,2025-01-02T18:54:00,gas:Shell,"Atlanta, GA",USR-EC-140
EC-000047,82.95,2025-01-02T23:45:00,travel:Expedia,"Dallas, TX",USR-EC-049
EC-000048,18.92,2025-01-02T16:20:00,utilities:Water Dept,"Dallas, TX",USR-EC-032
EC-000049,68.45,2025-01-03T22:49:00,healthcare:Quest Diagnostics,"Miami, FL",USR-EC-052
EC-000050,51.38,2025-01-03T06:25:00,grocery:Kroger,"Chicago, IL",USR-EC-030
EC-000051,56.08,2025-01-03T09:58:00,gas:Chevron,"Austin, TX",USR-EC-022
EC-000052,116.03,2025-01-03T22:29:00,electronics:Best Buy,"Philadelphia, PA",USR-EC-095
EC-000053,7.16,2025-01-03T09:00:00,electronics:Apple Store,"San Antonio, TX",USR-EC-092
EC-000054,13.77,2025-01-03T20:40:00,restaurant:McDonald's,"Phoenix, AZ",USR-EC-090
EC-000055,77.25,2025-01-03T10:03:00,travel:Airbnb,"New York, NY",USR-EC-134
EC-000056,90.24,2025-01-03T19:36:00,healthcare:Walgreens,"San Antonio, TX",USR-EC-107
EC-000057,60.25,2025-01-03T16:00:00,utilities:AT&T,"Seattle, WA",USR-EC-025
EC-000058,38.57,2025-01-03T11:36:00,travel:Hertz,"Dallas, TX",USR-EC-149
EC-000059,86.12,2025-01-03T20:58:00,entertainment:Steam,"San Diego, CA",USR-EC-115
EC-000060,29.88,2025-01-03T23:33:00,restaurant:Starbucks,"Los Angeles, CA",USR-EC-059
EC-000061,74.0,2025-01-03T18:52:00,entertainment:AMC Theaters,"Atlanta, GA",USR-EC-023
EC-000062,34.2,2025-01-03T23:12:00,travel:Expedia,"Denver, CO",USR-EC-002
EC-000063,81.87,2025-01-03T14:23:00,healthcare:Dental Office,"Los Angeles, CA",USR-EC-005
EC-000064,24.07,2025-01-03T09:08:00,electronics:B&H Photo,"Houston, TX",USR-EC-129
EC-000065,83.28,2025-01-03T06:05:00,grocery:Whole Foods,"Seattle, WA",USR-EC-051
EC-000066,89.45,2025-01-03T19:33:00,electronics:Apple Store,"Atlanta, GA",USR-EC-110
EC-000067,69.59,2025-01-03T20:32:00,entertainment:AMC Theaters,"Houston, TX",USR-EC-068
EC-000068,90.44,2025-01-03T07:29:00,utilities:Comcast,"New York, NY",USR-EC-058
EC-000069,300.18,2025-01-03T00:50:00,electronics:Micro Center,"Berlin, DE",USR-EC-132
EC-000070,646.62,2025-01-03T02:02:00,electronics:B&H Photo,"San Francisco, CA",USR-EC-132
EC-000071,490.56,2025-01-03T01:01:00,electronics:Best Buy,"Berlin, DE",USR-EC-132
EC-000072,535.39,2025-01-03T03:18:00,electronics:Micro Center,"Tokyo, JP",USR-EC-132
EC-000073,422.89,2025-01-03T00:57:00,electronics:Best Buy,"Dubai, UAE",USR-EC-132
EC-000074,669.61,2025-01-03T00:54:00,electronics:Best Buy,"Tokyo, JP",USR-EC-132
EC-000075,728.02,2025-01-03T02:16:00,electronics:Best Buy,"Toronto, CA",USR-EC-132
EC-000076,534.78,2025-01-03T03:18:00,electronics:Apple Store,"San Francisco, CA",USR-EC-132
EC-000077,569.84,2025-01-03T00:20:00,electronics:Micro Center,"Detroit, MI",USR-EC-132
EC-000078,610.56,2025-01-03T00:47:00,electronics:Micro Center,"Portland, OR",USR-EC-132
EC-000079,507.91,2025-01-03T02:17:00,electronics:Newegg,"Paris, FR",USR-EC-132
EC-000080,367.62,2025-01-03T00:03:00,electronics:Apple Store,"Mexico City, MX",USR-EC-132
EC-000081,95.9,2025-01-04T15:10:00,clothing:Uniqlo,"Philadelphia, PA",USR-EC-110
EC-000082,85.36,2025-01-04T12:58:00,retail:Costco,"Philadelphia, PA",USR-EC-010
EC-000083,25.42,2025-01-04T21:34:00,electronics:Best Buy,"Chicago, IL",USR-EC-107
EC-000084,11.23,2025-01-04T18:03:00,travel:United Airlines,"Atlanta, GA",USR-EC-034
EC-000085,94.46,2025-01-04T15:45:00,entertainment:Netflix,"Miami, FL",USR-EC-080
EC-000086,93.36,2025-01-04T10:43:00,restaurant:Olive Garden,"Seattle, WA",USR-EC-081
EC-000087,101.08,2025-01-04T20:41:00,gas:Shell,"Houston, TX",USR-EC-091
EC-000088,76.18,2025-01-04T19:01:00,travel:Airbnb,"Phoenix, AZ",USR-EC-141
EC-000089,63.43,2025-01-04T09:46:00,utilities:Comcast,"Dallas, TX",USR-EC-036
EC-000090,51.07,2025-01-04T18:01:00,electronics:B&H Photo,"Chicago, IL",USR-EC-136
EC-000091,21.37,2025-01-04T10:20:00,grocery:Safeway,"Seattle, WA",USR-EC-106
EC-000092,73.21,2025-01-04T23:21:00,retail:Target,"New York, NY",USR-EC-107
EC-000093,90.23,2025-01-04T09:29:00,clothing:Nordstrom,"Phoenix, AZ",USR-EC-041
EC-000094,53.38,2025-01-04T22:27:00,gas:BP,"Seattle, WA",USR-EC-117
EC-000095,82.06,2025-01-04T13:28:00,restaurant:Subway,"Los Angeles, CA",USR-EC-035
EC-000096,19.46,2025-01-04T10:27:00,restaurant:Starbucks,"Dallas, TX",USR-EC-013
EC-000097,79.95,2025-01-04T13:42:00,retail:Amazon,"Miami, FL",USR-EC-095
EC-000098,25.7,2025-01-04T16:36:00,clothing:H&M,"Miami, FL",USR-EC-092
EC-000099,16.72,2025-01-04T12:36:00,retail:Costco,"New York, NY",USR-EC-022
EC-000100,36.12,2025-01-04T13:24:00,gas:BP,"Denver, CO",USR-EC-126
EC-000101,67.69,2025-01-05T19:15:00,entertainment:Netflix,"Dallas, TX",USR-EC-144
EC-000102,90.58,2025-01-05T18:21:00,retail:Target,"Austin, TX",USR-EC-001
EC-000103,71.15,2025-01-05T11:31:00,electronics:Best Buy,"Phoenix, AZ",USR-EC-030
EC-000104,13.04,2025-01-05T17:56:00,healthcare:Urgent Care,"Miami, FL",USR-EC-119
EC-000105,67.33,2025-01-05T23:26:00,electronics:Best Buy,"Los Angeles, CA",USR-EC-031
EC-000106,64.83,2025-01-05T10:33:00,travel:Expedia,"Boston, MA",USR-EC-064
EC-000107,88.96,2025-01-05T21:46:00,electronics:Best Buy,"San Antonio, TX",USR-EC-022
EC-000108,43.77,2025-01-05T07:30:00,retail:Amazon,"Austin, TX",USR-EC-061
EC-000109,89.69,2025-01-05T09:56:00,travel:Marriott,"Austin, TX",USR-EC-024
EC-000110,52.07,2025-01-05T07:03:00,electronics:Apple Store,"Boston, MA",USR-EC-121
EC-000111,91.75,2025-01-05T07:26:00,retail:Costco,"Atlanta, GA",USR-EC-001
EC-000112,93.39,2025-01-05T15:58:00,restaurant:Subway,"Austin, TX",USR-EC-095
EC-000113,56.09,2025-01-05T16:02:00,clothing:Nike,"Seattle, WA",USR-EC-091
EC-000114,54.26,2025-01-05T13:03:00,retail:Walmart,"Houston, TX",USR-EC-034
EC-000115,71.16,2025-01-05T07:49:00,utilities:Electric Co,"San Antonio, TX",USR-EC-145
EC-000116,72.47,2025-01-05T09:52:00,entertainment:Disney+,"San Antonio, TX",USR-EC-102
EC-000117,91.98,2025-01-05T22:36:00,entertainment:Steam,"Dallas, TX",USR-EC-139
EC-000118,64.32,2025-01-05T16:00:00,travel:Expedia,"New York, NY",USR-EC-094
EC-000119,20.52,2025-01-05T16:42:00,utilities:Water Dept,"New York, NY",USR-EC-137
EC-000120,49.81,2025-01-05T16:09:00,healthcare:Quest Diagnostics,"Los Angeles, CA",USR-EC-112
EC-000121,41.87,2025-01-05T12:58:00,retail:Best Buy,"Chicago, IL",USR-EC-014
EC-000122,106.92,2025-01-05T09:00:00,utilities:AT&T,"Chicago, IL",USR-EC-132
EC-000123,136.53,2025-01-05T09:47:00,restaurant:Subway,"Phoenix, AZ",USR-EC-150
EC-000124,14.21,2025-01-06T21:03:00,entertainment:Spotify,"Chicago, IL",USR-EC-061
EC-000125,84.49,2025-01-06T14:57:00,healthcare:Walgreens,"Philadelphia, PA",USR-EC-063
EC-000126,64.53,2025-01-06T13:57:00,grocery:Safeway,"Seattle, WA",USR-EC-111
EC-000127,57.83,2025-01-06T13:50:00,electronics:Micro Center,"Phoenix, AZ",USR-EC-082
EC-000128,101.43,2025-01-06T06:35:00,grocery:Trader Joe's,"Houston, TX",USR-EC-048
EC-000129,42.83,2025-01-06T14:55:00,utilities:Water Dept,"Denver, CO",USR-EC-127
EC-000130,33.57,2025-01-06T11:50:00,healthcare:Quest Diagnostics,"Los Angeles, CA",USR-EC-091
EC-000131,21.38,2025-01-06T06:54:00,gas:BP,"Dallas, TX",USR-EC-069
EC-000132,70.21,2025-01-06T12:02:00,restaurant:Starbucks,"San Diego, CA",USR-EC-037
EC-000133,35.03,2025-01-06T10:23:00,gas:Costco Gas,"Los Angeles, CA",USR-EC-119
EC-000134,62.48,2025-01-06T19:30:00,clothing:H&M,"Philadelphia, PA",USR-EC-138
EC-000135,86.05,2025-01-06T20:58:00,grocery:Aldi,"San Diego, CA",USR-EC-072
EC-000136,73.05,2025-01-06T13:34:00,retail:Amazon,"Boston, MA",USR-EC-133
EC-000137,78.18,2025-01-06T15:15:00,grocery:Aldi,"San Diego, CA",USR-EC-062
EC-000138,67.23,2025-01-06T15:36:00,gas:BP,"Austin, TX",USR-EC-010
EC-000139,13.76,2025-01-06T13:09:00,entertainment:Disney+,"New York, NY",USR-EC-017
EC-000140,90.87,2025-01-06T19:49:00,retail:Costco,"Atlanta, GA",USR-EC-061
EC-000141,25.36,2025-01-06T21:20:00,gas:ExxonMobil,"Chicago, IL",USR-EC-072
EC-000142,96.43,2025-01-06T13:03:00,utilities:T-Mobile,"Denver, CO",USR-EC-035
EC-000143,546.93,2025-01-06T02:51:00,electronics:Micro Center,"Las Vegas, NV",USR-EC-108
EC-000144,858.37,2025-01-06T01:39:00,electronics:B&H Photo,"Singapore, SG",USR-EC-108
EC-000145,400.52,2025-01-06T01:24:00,electronics:Apple Store,"Tokyo, JP",USR-EC-108
EC-000146,359.55,2025-01-06T03:12:00,electronics:B&H Photo,"San Francisco, CA",USR-EC-108
EC-000147,792.37,2025-01-06T01:39:00,electronics:Apple Store,"Paris, FR",USR-EC-108
EC-000148,183.85,2025-01-06T03:41:00,electronics:B&H Photo,"London, UK",USR-EC-108
EC-000149,845.32,2025-01-06T02:32:00,electronics:B&H Photo,"Paris, FR",USR-EC-108
EC-000150,188.39,2025-01-06T01:38:00,electronics:Newegg,"Tokyo, JP",USR-EC-108
EC-000151,596.96,2025-01-06T00:58:00,electronics:B&H Photo,"San Francisco, CA",USR-EC-108
EC-000152,293.93,2025-01-06T00:23:00,electronics:B&H Photo,"San Francisco, CA",USR-EC-108
EC-000153,322.19,2025-01-06T00:07:00,electronics:Micro Center,"Portland, OR",USR-EC-108
EC-000154,640.6,2025-01-06T03:22:00,electronics:B&H Photo,"Minneapolis, MN",USR-EC-108
EC-000155,511.36,2025-01-06T00:02:00,electronics:Apple Store,"Sydney, AU",USR-EC-108
EC-000156,316.16,2025-01-06T02:42:00,electronics:Micro Center,"Portland, OR",USR-EC-108
EC-000157,42.85,2025-01-07T16:41:00,gas:Chevron,"Phoenix, AZ",USR-EC-114
EC-000158,76.42,2025-01-07T09:51:00,utilities:Water Dept,"Austin, TX",USR-EC-018
EC-000159,60.01,2025-01-07T07:37:00,restaurant:Olive Garden,"Phoenix, AZ",USR-EC-042
EC-000160,72.85,2025-01-07T11:40:00,electronics:Micro Center,"Dallas, TX",USR-EC-084
EC-000161,65.68,2025-01-07T17:58:00,gas:BP,"Austin, TX",USR-EC-067
EC-000162,31.51,2025-01-07T17:55:00,electronics:Micro Center,"San Diego, CA",USR-EC-031
EC-000163,50.5,2025-01-07T07:21:00,gas:BP,"Los Angeles, CA",USR-EC-084
EC-000164,141.43,2025-01-07T12:13:00,entertainment:AMC Theaters,"San Diego, CA",USR-EC-006
EC-000165,42.87,2025-01-07T10:35:00,retail:Amazon,"Dallas, TX",USR-EC-078
EC-000166,20.15,2025-01-07T23:42:00,healthcare:Dental Office,"Phoenix, AZ",USR-EC-105
EC-000167,89.13,2025-01-07T08:55:00,gas:Shell,"Boston, MA",USR-EC-060
EC-000168,47.62,2025-01-07T10:15:00,travel:Expedia,"Los Angeles, CA",USR-EC-082
EC-000169,62.57,2025-01-07T20:07:00,retail:Target,"Atlanta, GA",USR-EC-074
EC-000170,36.74,2025-01-07T08:42:00,utilities:Electric Co,"Houston, TX",USR-EC-079
EC-000171,54.21,2025-01-07T22:40:00,retail:Walmart,"Austin, TX",USR-EC-141
EC-000172,87.27,2025-01-07T14:11:00,utilities:Water Dept,"San Diego, CA",USR-EC-006
EC-000173,82.8,2025-01-07T13:47:00,utilities:T-Mobile,"Denver, CO",USR-EC-039
EC-000174,86.13,2025-01-08T16:44:00,clothing:Uniqlo,"Phoenix, AZ",USR-EC-093
EC-000175,104.29,2025-01-08T10:19:00,grocery:Kroger,"San Diego, CA",USR-EC-103
EC-000176,45.06,2025-01-08T20:17:00,electronics:B&H Photo,"San Antonio, TX",USR-EC-101
EC-000177,59.65,2025-01-08T09:06:00,utilities:Comcast,"Houston, TX",USR-EC-025
EC-000178,84.75,2025-01-08T14:32:00,clothing:H&M,"San Diego, CA",USR-EC-019
EC-000179,81.73,2025-01-08T11:45:00,gas:Costco Gas,"Houston, TX",USR-EC-100
EC-000180,35.47,2025-01-08T14:06:00,healthcare:CVS Pharmacy,"Houston, TX",USR-EC-092
EC-000181,62.24,2025-01-08T20:37:00,entertainment:Disney+,"Atlanta, GA",USR-EC-044
EC-000182,75.54,2025-01-08T06:07:00,restaurant:Starbucks,"Miami, FL",USR-EC-082
EC-000183,126.69,2025-01-08T21:20:00,healthcare:Walgreens,"San Antonio, TX",USR-EC-015
EC-000184,51.52,2025-01-08T09:16:00,grocery:Whole Foods,"Chicago, IL",USR-EC-083
EC-000185,105.7,2025-01-08T19:00:00,clothing:Nordstrom,"Phoenix, AZ",USR-EC-043
EC-000186,77.79,2025-01-08T22:50:00,entertainment:Steam,"Houston, TX",USR-EC-110
EC-000187,86.03,2025-01-08T23:36:00,grocery:Aldi,"Atlanta, GA",USR-EC-024
EC-000188,63.66,2025-01-08T06:35:00,gas:Shell,"Austin, TX",USR-EC-019
EC-000189,39.48,2025-01-08T08:31:00,travel:United Airlines,"Austin, TX",USR-EC-024
EC-000190,64.15,2025-01-08T12:59:00,retail:Best Buy,"Houston, TX",USR-EC-146
EC-000191,19.78,2025-01-08T14:32:00,restaurant:Chipotle,"Chicago, IL",USR-EC-085
EC-000192,95.19,2025-01-08T10:46:00,restaurant:Olive Garden,"Atlanta, GA",USR-EC-081
EC-000193,71.76,2025-01-08T18:09:00,restaurant:McDonald's,"Philadelphia, PA",USR-EC-073
EC-000194,17.06,2025-01-08T12:29:00,grocery:Aldi,"Philadelphia, PA",USR-EC-124
EC-000195,80.84,2025-01-08T13:28:00,utilities:AT&T,"Boston, MA",USR-EC-138
EC-000196,16.05,2025-01-08T17:55:00,entertainment:Spotify,"Denver, CO",USR-EC-010
EC-000197,43.63,2025-01-08T21:08:00,travel:Hertz,"Los Angeles, CA",USR-EC-050
EC-000198,98.06,2025-01-08T15:27:00,retail:Walmart,"Philadelphia, PA",USR-EC-131
EC-000199,55.85,2025-01-08T13:16:00,grocery:Whole Foods,"San Diego, CA",USR-EC-143
EC-000200,51.21,2025-01-09T16:01:00,utilities:Electric Co,"San Antonio, TX",USR-EC-090
EC-000201,76.78,2025-01-09T21:40:00,entertainment:Disney+,"San Antonio, TX",USR-EC-082
EC-000202,37.94,2025-01-09T22:11:00,clothing:Zara,"Chicago, IL",USR-EC-007
EC-000203,72.62,2025-01-09T23:30:00,travel:Marriott,"Denver, CO",USR-EC-124
EC-000204,42.88,2025-01-09T13:36:00,entertainment:Steam,"Denver, CO",USR-EC-066
EC-000205,43.13,2025-01-09T10:40:00,retail:Best Buy,"Atlanta, GA",USR-EC-148
EC-000206,63.03,2025-01-09T10:58:00,electronics:Newegg,"Philadelphia, PA",USR-EC-079
EC-000207,36.18,2025-01-09T09:48:00,healthcare:Walgreens,"Los Angeles, CA",USR-EC-052
EC-000208,105.29,2025-01-09T12:16:00,entertainment:Spotify,"Philadelphia, PA",USR-EC-095
EC-000209,78.46,2025-01-09T06:41:00,travel:Expedia,"Boston, MA",USR-EC-065
EC-000210,91.89,2025-01-09T11:39:00,retail:Walmart,"Seattle, WA",USR-EC-001
EC-000211,55.73,2025-01-09T20:33:00,entertainment:Steam,"New York, NY",USR-EC-073
EC-000212,116.03,2025-01-09T21:13:00,healthcare:Quest Diagnostics,"Los Angeles, CA",USR-EC-006
EC-000213,72.09,2025-01-09T19:53:00,retail:Best Buy,"Miami, FL",USR-EC-015
EC-000214,93.52,2025-01-09T10:06:00,entertainment:Disney+,"Denver, CO",USR-EC-125
EC-000215,38.89,2025-01-09T07:56:00,clothing:Nike,"Chicago, IL",USR-EC-071
EC-000216,55.35,2025-01-09T12:17:00,clothing:H&M,"Philadelphia, PA",USR-EC-088
EC-000217,43.83,2025-01-10T20:28:00,travel:Hertz,"Los Angeles, CA",USR-EC-003
EC-000218,87.16,2025-01-10T09:39:00,electronics:Micro Center,"Chicago, IL",USR-EC-045
EC-000219,61.18,2025-01-10T20:32:00,grocery:Whole Foods,"Miami, FL",USR-EC-065
EC-000220,58.18,2025-01-10T09:13:00,grocery:Trader Joe's,"New York, NY",USR-EC-118
EC-000221,56.68,2025-01-10T17:44:00,retail:Target,"Dallas, TX",USR-EC-032
EC-000222,68.89,2025-01-10T20:46:00,clothing:Nike,"Houston, TX",USR-EC-008
EC-000223,57.8,2025-01-10T11:16:00,healthcare:Quest Diagnostics,"San Diego, CA",USR-EC-024
EC-000224,88.72,2025-01-10T23:38:00,retail:Costco,"San Diego, CA",USR-EC-139
EC-000225,83.65,2025-01-10T06:46:00,grocery:Aldi,"Los Angeles, CA",USR-EC-094
EC-000226,47.43,2025-01-10T12:29:00,grocery:Whole Foods,"Boston, MA",USR-EC-009
EC-000227,52.56,2025-01-10T19:56:00,healthcare:CVS Pharmacy,"Chicago, IL",USR-EC-027
EC-000228,53.33,2025-01-10T09:09:00,entertainment:Netflix,"Phoenix, AZ",USR-EC-081
EC-000229,85.97,2025-01-10T08:17:00,clothing:Nordstrom,"Boston, MA",USR-EC-115
EC-000230,98.46,2025-01-10T11:15:00,utilities:T-Mobile,"New York, NY",USR-EC-106
EC-000231,114.68,2025-01-10T13:52:00,entertainment:Netflix,"San Antonio, TX",USR-EC-030
EC-000232,69.74,2025-01-10T08:48:00,travel:Hertz,"San Antonio, TX",USR-EC-067
EC-000233,26.14,2025-01-10T18:38:00,entertainment:Disney+,"San Antonio, TX",USR-EC-017
EC-000234,74.02,2025-01-10T11:48:00,travel:United Airlines,"Boston, MA",USR-EC-139
EC-000235,68.4,2025-01-10T07:04:00,travel:Marriott,"Denver, CO",USR-EC-038
EC-000236,60.07,2025-01-10T19:51:00,healthcare:CVS Pharmacy,"Denver, CO",USR-EC-114
EC-000237,74.52,2025-01-10T17:52:00,electronics:B&H Photo,"San Antonio, TX",USR-EC-007
EC-000238,27.29,2025-01-10T21:48:00,retail:Amazon,"Austin, TX",USR-EC-128
EC-000239,37.83,2025-01-10T21:32:00,utilities:Electric Co,"Denver, CO",USR-EC-100
EC-000240,65.09,2025-01-10T15:01:00,gas:BP,"San Diego, CA",USR-EC-074
EC-000241,45.48,2025-01-10T13:12:00,retail:Target,"Atlanta, GA",USR-EC-056
EC-000242,106.77,2025-01-10T20:54:00,travel:Airbnb,"Seattle, WA",USR-EC-073
EC-000243,58.0,2025-01-10T12:27:00,clothing:H&M,"Houston, TX",USR-EC-064
EC-000244,57.36,2025-01-10T14:24:00,restaurant:Chipotle,"Los Angeles, CA",USR-EC-078
EC-000245,37.32,2025-01-10T17:16:00,clothing:Uniqlo,"Houston, TX",USR-EC-046
EC-000246,69.1,2025-01-11T21:39:00,entertainment:Spotify,"Chicago, IL",USR-EC-121
EC-000247,54.55,2025-01-11T18:05:00,utilities:Water Dept,"Miami, FL",USR-EC-010
EC-000248,86.41,2025-01-11T18:16:00,electronics:Apple Store,"Dallas, TX",USR-EC-008
EC-000249,91.73,2025-01-11T16:24:00,electronics:Micro Center,"Austin, TX",USR-EC-065
EC-000250,43.77,2025-01-11T14:43:00,retail:Costco,"Dallas, TX",USR-EC-076
EC-000251,75.33,2025-01-11T15:39:00,healthcare:Dental Office,"Atlanta, GA",USR-EC-125
EC-000252,88.13,2025-01-11T14:59:00,travel:Hertz,"San Diego, CA",USR-EC-022
EC-000253,84.07,2025-01-11T07:52:00,restaurant:Chipotle,"Miami, FL",USR-EC-082
EC-000254,60.45,2025-01-11T14:14:00,electronics:B&H Photo,"Los Angeles, CA",USR-EC-034
EC-000255,50.72,2025-01-11T20:49:00,entertainment:Disney+,"Phoenix, AZ",USR-EC-012
EC-000256,95.13,2025-01-11T06:39:00,entertainment:Spotify,"San Diego, CA",USR-EC-062
EC-000257,70.86,2025-01-11T06:27:00,travel:Expedia,"Philadelphia, PA",USR-EC-070
EC-000258,36.78,2025-01-11T17:07:00,travel:Marriott,"Seattle, WA",USR-EC-081
EC-000259,36.7,2025-01-11T18:15:00,clothing:Nike,"Seattle, WA",USR-EC-012
EC-000260,88.78,2025-01-11T19:32:00,healthcare:Urgent Care,"Dallas, TX",USR-EC-043
EC-000261,47.59,2025-01-11T08:38:00,retail:Best Buy,"New York, NY",USR-EC-090
EC-000262,109.58,2025-01-11T19:28:00,utilities:AT&T,"San Antonio, TX",USR-EC-050
EC-000263,124.3,2025-01-11T22:55:00,gas:Chevron,"Los Angeles, CA",USR-EC-039
EC-000264,106.36,2025-01-11T08:44:00,restaurant:Chipotle,"Miami, FL",USR-EC-118
EC-000265,89.91,2025-01-11T21:23:00,grocery:Trader Joe's,"Houston, TX",USR-EC-116
EC-000266,48.21,2025-01-11T19:06:00,entertainment:Steam,"San Antonio, TX",USR-EC-082
EC-000267,98.25,2025-01-12T15:14:00,gas:Shell,"Seattle, WA",USR-EC-143
EC-000268,57.38,2025-01-12T23:37:00,grocery:Kroger,"Seattle, WA",USR-EC-021
EC-000269,66.27,2025-01-12T15:25:00,utilities:AT&T,"Chicago, IL",USR-EC-056
EC-000270,60.68,2025-01-12T22:31:00,restaurant:McDonald's,"San Diego, CA",USR-EC-057
EC-000271,54.43,2025-01-12T20:15:00,travel:Marriott,"Houston, TX",USR-EC-014
EC-000272,46.89,2025-01-12T18:59:00,grocery:Kroger,"Phoenix, AZ",USR-EC-118
EC-000273,92.37,2025-01-12T07:28:00,entertainment:Spotify,"Dallas, TX",USR-EC-002
EC-000274,98.47,2025-01-12T09:24:00,healthcare:Urgent Care,"Phoenix, AZ",USR-EC-040
EC-000275,54.66,2025-01-12T22:35:00,retail:Amazon,"Austin, TX",USR-EC-027
EC-000276,26.78,2025-01-12T22:50:00,healthcare:CVS Pharmacy,"Miami, FL",USR-EC-135
EC-000277,60.25,2025-01-12T07:48:00,electronics:Micro Center,"Los Angeles, CA",USR-EC-023
EC-000278,133.95,2025-01-12T06:20:00,travel:Hertz,"Atlanta, GA",USR-EC-016
EC-000279,72.95,2025-01-12T23:04:00,gas:Costco Gas,"Austin, TX",USR-EC-051
EC-000280,31.7,2025-01-12T06:53:00,utilities:Electric Co,"Phoenix, AZ",USR-EC-071
