transaction_id,amount,timestamp,merchant_category,location,user_id
BIZ-000064,970.95,2025-10-08T21:05:55.647025,business_expense:Adobe,"Los Angeles, CA",EMP-026
BIZ-000065,10,2025-04-15T21:27:50.653928,business_expense:WeWork,"Chicago, IL",EMP-008
BIZ-000066,191.2,2025-09-30T10:36:25.727460,business_expense:Amazon Business,"Houston, TX",EMP-011
BIZ-000067,298.89,2025-04-26T22:58:40.542854,business_expense:Salesforce,"Phoenix, AZ",EMP-016
BIZ-000068,536.77,2025-03-23T18:56:24.419240,business_expense:FedEx,"Phoenix, AZ",EMP-005
BIZ-000069,606.92,2025-01-15T19:04:42.549429,business_expense:Salesforce,"Chicago, IL",EMP-011
BIZ-000070,469.92,2025-12-12T04:50:29.050053,business_expense:Grainger,"Phoenix, AZ",EMP-002
BIZ-000071,368.73,2025-07-27T16:51:53.115865,business_expense:Salesforce,"Phoenix, AZ",EMP-002
BIZ-000072,613.85,2025-11-10T23:30:53.392620,business_expense:Office Depot,"New York, NY",EMP-002
BIZ-000073,518.89,2025-07-06T02:26:04.076144,business_expense:Grainger,"Chicago, IL",EMP-020
BIZ-000074,118.06,2025-10-07T11:16:28.893821,business_expense:UPS,"Phoenix, AZ",EMP-022
BIZ-000075,175.94,2025-08-09T08:56:24.590775,business_expense:Amazon Business,"Phoenix, AZ",EMP-029
BIZ-000076,94.7,2025-09-20T15:09:27.658212,business_expense:WeWork,"Los Angeles, CA",EMP-018
BIZ-000077,633.98,2025-10-27T02:51:15.078460,business_expense:Staples,"Houston, TX",EMP-024
BIZ-000078,832.6,2025-11-02T17:41:28.206146,business_expense:WeWork,"Chicago, IL",EMP-029
BIZ-000079,198.52,2025-09-14T08:47:38.551477,business_expense:Grainger,"New York, NY",EMP-001
BIZ-000080,174.08,2025-02-11T22:10:08.226924,business_expense:Adobe,"Los Angeles, CA",EMP-016
BIZ-000081,496.44,2025-08-12T00:30:07.286239,business_expense:Adobe,"Chicago, IL",EMP-006
BIZ-000082,412.84,2025-02-19T04:50:33.926393,business_expense:WeWork,"New York, NY",EMP-004
BIZ-000083,10,2025-11-04T09:30:57.931668,business_expense:WeWork,"Houston, TX",EMP-002
BIZ-000084,702.76,2025-08-23T23:02:39.969961,business_expense:FedEx,"Houston, TX",EMP-016
BIZ-000085,333.25,2025-05-15T10:42:08.127106,business_expense:Grainger,"Los Angeles, CA",EMP-013
BIZ-000086,387.94,2025-08-30T11:03:27.087574,business_expense:Microsoft,"New York, NY",EMP-008
BIZ-000087,349.96,2025-03-05T20:08:30.992335,business_expense:Salesforce,"New York, NY",EMP-028
BIZ-000088,652.66,2025-09-09T11:25:56.317939,business_expense:Salesforce,"Houston, TX",EMP-005
BIZ-000089,128.17,2025-01-20T12:29:31.292395,business_expense:Microsoft,"Los Angeles, CA",EMP-030
BIZ-000090,238.56,2025-12-12T02:58:59.165120,business_expense:FedEx,"Houston, TX",EMP-009
BIZ-000091,251.29,2025-02-23T21:06:53.164575,business_expense:FedEx,"Chicago, IL",EMP-016
BIZ-000092,212.13,2025-09-12T01:30:01.896881,business_expense:Salesforce,"Houston, TX",EMP-027
BIZ-000093,638.13,2025-02-09T22:42:29.599211,business_expense:Salesforce,"Phoenix, AZ",EMP-019
BIZ-000094,1033.43,2025-10-16T16:00:34.946671,business_expense:UPS,"New York, NY",EMP-028
BIZ-000095,624.08,2025-08-18T09:11:32.656535,business_expense:Microsoft,"Chicago, IL",EMP-026
BIZ-000096,390.9,2025-10-26T17:35:19.457451,business_expense:UPS,"Houston, TX",EMP-023
BIZ-000097,584.4,2025-03-24T15:49:45.085200,business_expense:Amazon Business,"Chicago, IL",EMP-027
BIZ-000098,169.51,2025-12-22T14:16:24.399069,business_expense:Amazon Business,"New York, NY",EMP-025
BIZ-000099,803.27,2025-10-22T04:27:24.456169,business_expense:Office Depot,"Phoenix, AZ",EMP-027
BIZ-000100,464.2,2025-09-17T19:00:31.305431,business_expense:Salesforce,"Phoenix, AZ",EMP-011
BIZ-000101,375.02,2025-08-10T20:49:55.714347,business_expense:Staples,"New York, NY",EMP-006
BIZ-000102,162.63,2025-05-21T17:40:14.703640,business_expense:Amazon Business,"New York, NY",EMP-011
BIZ-000103,601.32,2025-11-05T12:51:49.762174,business_expense:Adobe,"Chicago, IL",EMP-026
BIZ-000104,636.71,2025-01-18T19:22:52.033254,business_expense:FedEx,"Phoenix, AZ",EMP-030
BIZ-000105,267.96,2025-10-27T18:24:52.340387,business_expense:Office Depot,"Chicago, IL",EMP-013
BIZ-000106,148.27,2025-05-10T01:46:54.193652,business_expense:Office Depot,"Los Angeles, CA",EMP-007
BIZ-000107,521.1,2025-12-15T07:32:06.500031,business_expense:Grainger,"Houston, TX",EMP-005
BIZ-000108,658.62,2025-11-18T22:06:41.535147,business_expense:Grainger,"Houston, TX",EMP-021
BIZ-000109,98.29,2025-05-26T23:31:23.376584,business_expense:UPS,"Chicago, IL",EMP-028
BIZ-000110,448.58,2025-01-27T22:05:40.640303,business_expense:Amazon Business,"Los Angeles, CA",EMP-016
BIZ-000111,279.08,2025-01-21T19:33:53.066611,business_expense:Salesforce,"Chicago, IL",EMP-014
BIZ-000112,396.68,2025-12-08T12:56:42.574088,business_expense:Microsoft,"New York, NY",EMP-027
BIZ-000113,374.11,2025-02-09T08:54:03.336223,business_expense:Grainger,"Houston, TX",EMP-017
BIZ-000114,438.23,2025-04-03T14:24:59.406258,business_expense:Office Depot,"Chicago, IL",EMP-024
BIZ-000115,589.56,2025-05-27T15:34:23.323869,business_expense:Microsoft,"Phoenix, AZ",EMP-010
BIZ-000116,188.88,2025-09-23T18:45:30.499231,business_expense:Microsoft,"Phoenix, AZ",EMP-029
BIZ-000117,378.79,2025-08-28T19:09:41.826979,business_expense:FedEx,"Houston, TX",EMP-026
BIZ-000118,523.98,2025-09-14T19:43:24.010880,business_expense:Staples,"Los Angeles, CA",EMP-001
BIZ-000119,124.15,2025-08-31T13:14:29.671859,business_expense:Grainger,"New York, NY",EMP-029
BIZ-000120,330.74,2025-12-15T16:22:03.403897,business_expense:Amazon Business,"Houston, TX",EMP-019
BIZ-000121,829.99,2025-01-16T11:33:23.601326,business_expense:Office Depot,"Los Angeles, CA",EMP-005
BIZ-000122,692.3,2025-12-07T04:41:22.914537,business_expense:Grainger,"Phoenix, AZ",EMP-009
BIZ-000123,838.51,2025-08-02T23:24:29.914769,business_expense:Adobe,"New York, NY",EMP-001
BIZ-000124,131.67,2025-03-07T00:42:54.737936,business_expense:Salesforce,"Chicago, IL",EMP-002
BIZ-000125,910.22,2025-03-09T02:24:48.454867,business_expense:Microsoft,"Chicago, IL",EMP-018
BIZ-000126,289.01,2025-09-18T23:38:43.150323,business_expense:Amazon Business,"Phoenix, AZ",EMP-009
BIZ-000127,766.72,2025-07-25T11:23:40.588241,business_expense:Office Depot,"Los Angeles, CA",EMP-018
BIZ-000128,467.57,2025-10-31T19:31:19.737935,business_expense:Staples,"Phoenix, AZ",EMP-018
BIZ-000129,423.92,2025-08-05T21:46:37.477575,business_expense:WeWork,"Los Angeles, CA",EMP-012
BIZ-000130,485.98,2025-07-06T15:26:21.842038,business_expense:Adobe,"Phoenix, AZ",EMP-003
BIZ-000131,486.53,2025-12-13T23:14:16.373099,business_expense:FedEx,"Los Angeles, CA",EMP-022
BIZ-000132,17.44,2025-08-17T19:20:41.444125,business_expense:WeWork,"New York, NY",EMP-004
BIZ-000133,162.74,2025-08-13T15:49:36.884613,business_expense:WeWork,"Los Angeles, CA",EMP-029
BIZ-000134,228.89,2025-01-01T06:27:46.826903,business_expense:Microsoft,"New York, NY",EMP-004
BIZ-000135,445.8,2025-09-03T06:46:27.300103,business_expense:Microsoft,"Phoenix, AZ",EMP-024
BIZ-000136,680.19,2025-12-16T09:12:28.944356,business_expense:Microsoft,"Phoenix, AZ",EMP-011
BIZ-000137,547.5,2025-12-01T09:41:14.467561,business_expense:FedEx,"New York, NY",EMP-005
BIZ-000138,590.16,2025-12-19T10:18:58.121017,business_expense:Salesforce,"Phoenix, AZ",EMP-027
BIZ-000139,361.64,2025-02-26T01:11:50.720341,business_expense:Salesforce,"Chicago, IL",EMP-004
BIZ-000140,377.87,2025-06-26T02:27:50.756059,business_expense:FedEx,"Phoenix, AZ",EMP-012
BIZ-000141,743.89,2025-12-05T03:07:39.225232,business_expense:WeWork,"New York, NY",EMP-010
BIZ-000142,295.85,2025-06-21T00:44:11.258571,business_expense:UPS,"Houston, TX",EMP-028
BIZ-000143,416.63,2025-03-16T18:49:32.138701,business_expense:Office Depot,"Chicago, IL",EMP-015
BIZ-000144,210.92,2025-11-22T12:37:21.806361,business_expense:Grainger,"Chicago, IL",EMP-021
BIZ-000145,529.96,2025-02-21T18:57:11.829951,business_expense:WeWork,"Chicago, IL",EMP-028
BIZ-000146,490.62,2025-03-31T17:38:47.337432,business_expense:FedEx,"Chicago, IL",EMP-012
BIZ-000147,413.81,2025-11-07T03:06:14.340951,business_expense:WeWork,"Chicago, IL",EMP-014
BIZ-000148,545.73,2025-05-16T19:10:04.843608,business_expense:Office Depot,"Chicago, IL",EMP-024
BIZ-000149,10,2025-12-04T13:22:01.558535,business_expense:Microsoft,"New York, NY",EMP-027
BIZ-000150,701.24,2025-07-25T21:07:06.559582,business_expense:Salesforce,"Los Angeles, CA",EMP-002
BIZ-000151,440.11,2025-02-03T19:34:11.413680,business_expense:UPS,"Chicago, IL",EMP-003
BIZ-000152,244.18,2025-01-08T02:54:43.598522,business_expense:UPS,"Los Angeles, CA",EMP-028
BIZ-000153,302.77,2025-04-01T12:48:22.350476,business_expense:Amazon Business,"New York, NY",EMP-025
BIZ-000154,349.97,2025-09-29T09:11:49.347473,business_expense:Microsoft,"New York, NY",EMP-023
BIZ-000155,507.13,2025-08-23T11:15:06.286109,business_expense:Adobe,"Los Angeles, CA",EMP-006
BIZ-000156,634.79,2025-06-18T19:28:40.029693,business_expense:FedEx,"Houston, TX",EMP-016
BIZ-000157,85.22,2025-08-09T02:03:20.516644,business_expense:WeWork,"Houston, TX",EMP-009
BIZ-000158,250.89,2025-12-14T15:56:04.053167,business_expense:WeWork,"New York, NY",EMP-011
BIZ-000159,269.44,2025-12-20T13:15:07.885533,business_expense:Salesforce,"New York, NY",EMP-006
BIZ-000160,676.49,2025-01-02T04:01:22.766653,business_expense:WeWork,"Phoenix, AZ",EMP-015
BIZ-000161,257.61,2025-01-27T01:22:22.907694,business_expense:WeWork,"Phoenix, AZ",EMP-016
BIZ-000162,890.9,2025-04-20T13:14:00.287528,business_expense:Staples,"Houston, TX",EMP-017
BIZ-000163,852.07,2025-09-08T22:16:51.655289,business_expense:Adobe,"Chicago, IL",EMP-012
BIZ-000164,10,2025-04-25T06:46:46.947815,business_expense:WeWork,"Houston, TX",EMP-002
BIZ-000165,169.46,2025-09-10T14:31:39.266473,business_expense:FedEx,"Phoenix, AZ",EMP-014
BIZ-000166,293.55,2025-02-06T03:16:28.256663,business_expense:FedEx,"Los Angeles, CA",EMP-030
BIZ-000167,719.43,2025-08-20T09:24:48.864816,business_expense:UPS,"Phoenix, AZ",EMP-015
BIZ-000168,654.82,2025-03-26T16:19:11.808543,business_expense:WeWork,"Chicago, IL",EMP-002
BIZ-000169,327.81,2025-06-06T05:05:02.845685,business_expense:UPS,"Houston, TX",EMP-019
BIZ-000170,841.31,2025-01-28T05:36:19.913585,business_expense:Amazon Business,"New York, NY",EMP-004
BIZ-000171,371.87,2025-10-30T02:07:09.808462,business_expense:Staples,"Phoenix, AZ",EMP-011
BIZ-000172,10,2025-02-12T01:17:13.283931,business_expense:Office Depot,"Chicago, IL",EMP-028
BIZ-000173,142.15,2025-10-12T15:06:38.460631,business_expense:Amazon Business,"Los Angeles, CA",EMP-008
BIZ-000174,790.11,2025-12-21T00:27:28.911131,business_expense:FedEx,"New York, NY",EMP-017
BIZ-000175,583.89,2025-04-06T22:31:35.958456,business_expense:Staples,"Houston, TX",EMP-026
BIZ-000176,325.58,2025-05-01T13:09:23.454263,business_expense:Salesforce,"Chicago, IL",EMP-029
BIZ-000177,10,2025-04-10T01:00:51.285119,business_expense:Staples,"Los Angeles, CA",EMP-007
BIZ-000178,397.03,2025-12-18T12:14:13.445338,business_expense:Salesforce,"New York, NY",EMP-001
BIZ-000179,517.2,2025-11-18T23:25:52.878458,business_expense:Office Depot,"Los Angeles, CA",EMP-027
BIZ-000180,550.14,2025-01-28T14:51:33.339706,business_expense:FedEx,"Los Angeles, CA",EMP-002
BIZ-000181,156.83,2025-05-10T15:33:35.010028,business_expense:Adobe,"Houston, TX",EMP-014
BIZ-000182,597.85,2025-01-02T13:43:11.322458,business_expense:Grainger,"Los Angeles, CA",EMP-027
BIZ-000183,392.37,2025-04-27T20:22:01.544782,business_expense:Adobe,"Chicago, IL",EMP-004
BIZ-000184,72.64,2025-12-17T19:41:39.938034,business_expense:Microsoft,"Chicago, IL",EMP-007
BIZ-000185,464.1,2025-04-01T12:45:29.033175,business_expense:Office Depot,"Los Angeles, CA",EMP-021
BIZ-000186,578.53,2025-03-14T05:24:49.113227,business_expense:Amazon Business,"Chicago, IL",EMP-030
BIZ-000187,453.22,2025-10-02T17:35:32.432603,business_expense:Salesforce,"Phoenix, AZ",EMP-020
BIZ-000188,282.76,2025-08-09T05:24:00.209943,business_expense:UPS,"Los Angeles, CA",EMP-014
BIZ-000189,569.98,2025-04-01T06:34:05.978679,business_expense:WeWork,"Los Angeles, CA",EMP-003
BIZ-000190,941.25,2025-10-15T15:17:39.651064,business_expense:Staples,"Los Angeles, CA",EMP-004
BIZ-000191,10,2025-11-13T09:15:20.141164,business_expense:WeWork,"New York, NY",EMP-019
BIZ-000192,654.69,2025-05-26T23:37:06.974358,business_expense:Amazon Business,"Phoenix, AZ",EMP-023
BIZ-000193,226.36,2025-10-30T23:05:46.074714,business_expense:Salesforce,"New York, NY",EMP-017
BIZ-000194,42.22,2025-02-12T04:21:18.213140,business_expense:Adobe,"Los Angeles, CA",EMP-017
BIZ-000195,185.21,2025-04-04T21:30:38.226197,business_expense:UPS,"Chicago, IL",EMP-003
BIZ-000196,10,2025-10-23T15:00:05.510391,business_expense:Office Depot,"Chicago, IL",EMP-001
BIZ-000197,954.33,2025-03-17T12:53:25.181979,business_expense:Grainger,"Los Angeles, CA",EMP-008
BIZ-000198,414.18,2025-10-08T13:24:19.141167,business_expense:Adobe,"Chicago, IL",EMP-021
BIZ-000199,496.6,2025-12-03T18:13:56.718006,business_expense:UPS,"New York, NY",EMP-028
BIZ-000200,479.34,2025-05-28T19:41:59.600990,business_expense:Salesforce,"Houston, TX",EMP-020
BIZ-000201,524.58,2025-12-19T10:06:23.165023,business_expense:Adobe,"Chicago, IL",EMP-013
BIZ-000202,347.23,2025-11-07T08:20:49.932049,business_expense:Staples,"Chicago, IL",EMP-005
BIZ-000203,653.48,2025-03-07T10:30:18.320035,business_expense:FedEx,"Chicago, IL",EMP-010
BIZ-000204,427.63,2025-10-07T18:43:52.690125,business_expense:Adobe,"Houston, TX",EMP-020
BIZ-000205,97.64,2025-11-06T10:52:26.848424,business_expense:Staples,"Los Angeles, CA",EMP-005
BIZ-000206,219.67,2025-06-08T09:31:41.708998,business_expense:Amazon Business,"Los Angeles, CA",EMP-019
BIZ-000207,10,2025-06-02T20:13:09.275291,business_expense:Amazon Business,"Chicago, IL",EMP-012
BIZ-000208,510.37,2025-03-28T15:02:26.986500,business_expense:Amazon Business,"Los Angeles, CA",EMP-022
BIZ-000209,515.92,2025-09-01T04:41:06.084187,business_expense:Adobe,"Los Angeles, CA",EMP-027
BIZ-000210,245.18,2025-03-31T15:50:07.857125,business_expense:Adobe,"Los Angeles, CA",EMP-008
BIZ-000211,268.5,2025-04-28T16:42:38.640089,business_expense:Office Depot,"Houston, TX",EMP-028
BIZ-000212,80.6,2025-04-14T14:45:43.514788,business_expense:WeWork,"Los Angeles, CA",EMP-013
BIZ-000213,465.41,2025-02-01T19:02:51.183452,business_expense:Office Depot,"Los Angeles, CA",EMP-006
BIZ-000214,10,2025-06-05T06:06:45.405300,business_expense:Amazon Business,"Los Angeles, CA",EMP-022
BIZ-000215,406.24,2025-07-18T16:44:08.533343,business_expense:FedEx,"Phoenix, AZ",EMP-002
BIZ-000216,186.81,2025-08-26T09:27:13.949620,business_expense:Microsoft,"Houston, TX",EMP-009
BIZ-000217,387.6,2025-07-13T08:12:20.917933,business_expense:Microsoft,"New York, NY",EMP-025
BIZ-000218,215.11,2025-05-31T13:51:48.028931,business_expense:Salesforce,"Chicago, IL",EMP-009
BIZ-000219,23.05,2025-07-30T20:19:46.213916,business_expense:Amazon Business,"Phoenix, AZ",EMP-003
BIZ-000220,88.49,2025-09-23T19:20:03.464184,business_expense:Grainger,"Houston, TX",EMP-028
BIZ-000221,151.68,2025-03-26T09:48:43.398378,business_expense:Amazon Business,"Los Angeles, CA",EMP-027
BIZ-000222,372.35,2025-06-01T06:32:41.332488,business_expense:FedEx,"New York, NY",EMP-024
BIZ-000223,611.99,2025-04-28T12:16:23.290487,business_expense:Adobe,"Houston, TX",EMP-012
BIZ-000224,221.88,2025-06-30T00:53:12.292546,business_expense:Salesforce,"New York, NY",EMP-003
BIZ-000225,319.55,2025-01-16T09:48:01.334387,business_expense:WeWork,"New York, NY",EMP-001
BIZ-000226,423.85,2025-10-12T07:07:15.589890,business_expense:FedEx,"New York, NY",EMP-005
BIZ-000227,253.45,2025-12-12T11:46:53.341479,business_expense:UPS,"Houston, TX",EMP-011
BIZ-000228,715.56,2025-05-26T01:41:48.370143,business_expense:Salesforce,"Phoenix, AZ",EMP-006
BIZ-000229,299.35,2025-02-11T04:45:22.043690,business_expense:Microsoft,"Phoenix, AZ",EMP-006
BIZ-000230,822.38,2025-08-03T11:48:53.414450,business_expense:Staples,"Houston, TX",EMP-022
BIZ-000231,654.57,2025-05-03T21:58:07.714666,business_expense:UPS,"Houston, TX",EMP-019
BIZ-000232,597.75,2025-04-09T12:57:43.095138,business_expense:Staples,"Chicago, IL",EMP-015
BIZ-000233,674.03,2025-01-27T23:53:10.888428,business_expense:Salesforce,"Chicago, IL",EMP-027
BIZ-000234,476.57,2025-06-22T23:22:47.871026,business_expense:Adobe,"Houston, TX",EMP-027
BIZ-000235,482.11,2025-08-25T16:11:33.054287,business_expense:UPS,"Los Angeles, CA",EMP-004
BIZ-000236,254.31,2025-04-24T14:06:09.377276,business_expense:FedEx,"Phoenix, AZ",EMP-016
BIZ-000237,232.93,2025-03-24T08:39:22.508460,business_expense:Grainger,"Phoenix, AZ",EMP-024
BIZ-000238,821.77,2025-10-15T11:39:34.427532,business_expense:Staples,"Los Angeles, CA",EMP-004
BIZ-000239,249.54,2025-07-26T10:41:05.806876,business_expense:Grainger,"Chicago, IL",EMP-021
BIZ-000240,10,2025-03-16T16:23:59.313768,business_expense:Salesforce,"Phoenix, AZ",EMP-024
BIZ-000241,10,2025-06-24T03:06:06.610021,business_expense:WeWork,"New York, NY",EMP-011
BIZ-000242,301.1,2025-12-03T23:17:21.958053,business_expense:Amazon Business,"Chicago, IL",EMP-011
BIZ-000243,255.25,2025-02-22T17:55:43.391345,business_expense:Salesforce,"New York, NY",EMP-028
BIZ-000244,324.91,2025-11-08T12:12:15.968229,business_expense:FedEx,"New York, NY",EMP-016
BIZ-000245,946.6,2025-11-09T10:20:20.718633,business_expense:WeWork,"Houston, TX",EMP-023
BIZ-000246,396.12,2025-02-07T15:21:04.320458,business_expense:WeWork,"Houston, TX",EMP-025
BIZ-000247,624.99,2025-11-27T22:43:22.772000,business_expense:FedEx,"Chicago, IL",EMP-020
BIZ-000248,751.75,2025-10-07T16:57:55.439799,business_expense:Adobe,"Phoenix, AZ",EMP-006
BIZ-000249,24.25,2025-10-01T00:16:21.467120,business_expense:Staples,"New York, NY",EMP-028
BIZ-000250,371.97,2025-04-25T02:29:08.420746,business_expense:WeWork,"Los Angeles, CA",EMP-003
BIZ-000251,731.64,2025-01-25T08:19:12.442114,business_expense:Grainger,"Houston, TX",EMP-012
BIZ-000252,315.15,2025-09-21T17:39:03.322106,business_expense:Grainger,"Houston, TX",EMP-009
BIZ-000253,737.42,2025-11-12T19:17:09.338011,business_expense:Salesforce,"Houston, TX",EMP-011
BIZ-000254,477.07,2025-07-23T23:41:45.433339,business_expense:Amazon Business,"Phoenix, AZ",EMP-030
BIZ-000255,110.72,2025-06-16T22:23:36.448216,business_expense:FedEx,"Chicago, IL",EMP-021
BIZ-000256,335.07,2025-09-11T14:57:40.826800,business_expense:Staples,"Houston, TX",EMP-015
BIZ-000257,574.76,2025-11-07T08:17:39.229728,business_expense:Staples,"New York, NY",EMP-027
BIZ-000258,672.26,2025-08-04T16:40:49.228412,business_expense:Amazon Business,"Phoenix, AZ",EMP-029
BIZ-000259,10,2025-03-23T08:28:18.100233,business_expense:Amazon Business,"Houston, TX",EMP-029
BIZ-000260,10,2025-02-10T09:18:03.990399,business_expense:Adobe,"Chicago, IL",EMP-004
BIZ-000261,626.47,2025-07-31T06:19:05.371512,business_expense:Microsoft,"Houston, TX",EMP-024
